"study","group","trial","condition",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S"
"Study2","G8","T3","Conversation","558",23.785191,93.9957,64.6552,3.422653,5.1820253,-0.644994669802827,-0.307210320677603,2.11870229511732,-1.59670606836807
"Study2","G8","T3","Conversation","559",23.786857,93.9957,64.6552,3.5921233,5.2296669,-0.300698657210229,-0.158094469849935,2.11870229511732,-1.59670606836807
"Study2","G8","T3","Conversation","560",23.788524,93.9957,64.6552,3.662945,5.2274903,-0.156817228340219,-0.164907120157889,2.11870229511732,-1.59670606836807
"Study2","G8","T3","Conversation","561",23.790192,93.9957,64.6552,3.6791811,5.1934201,-0.123831953102879,-0.271545160460249,2.11870229511732,-1.59670606836807
"Study2","G8","T3","Conversation","562",23.791857,93.9957,64.6552,3.64292,5.137626,-0.197500036196031,-0.446177932925155,2.11870229511732,-1.59670606836807
"Study2","G8","T3","Conversation","563",23.793525,93.9957,64.6552,3.5477027,5.0656065,-0.390943587779012,-0.671595404602918,2.11870229511732,-1.59670606836807
"Study2","G8","T3","Conversation","564",23.795193,93.9957,64.821284,3.4944058,4.9833525,-0.499221617342578,-0.929046354906418,2.11870229511732,-1.59003281473329
"Study2","G8","T3","Conversation","565",23.796859,93.9957,68.8073,3.4873893,4.9063719,-0.513476344999022,-1.16999182412291,2.11870229511732,-1.42987472749866
"Study2","G8","T3","Conversation","566",23.798525,93.9957,68.8073,3.5066184,4.8431153,-0.474410488292895,-1.36798185236431,2.11870229511732,-1.42987472749866
"Study2","G8","T3","Conversation","567",23.800192,95.844624,68.8073,3.5438969,4.7839991,-0.398675454452552,-1.55301263346106,2.48801637114717,-1.42987472749866
"Study2","G8","T3","Conversation","568",23.801859,96.9305,68.8073,3.5518232,4.7296756,-0.382572376304861,-1.72304250068711,2.70491511421232,-1.42987472749866
"Study2","G8","T3","Conversation","569",23.803523,96.9305,68.8073,3.546326,4.6882389,-0.393740492726582,-1.85273732151578,2.70491511421232,-1.42987472749866
"Study2","G8","T3","Conversation","570",23.805191,96.9305,68.8073,3.5548312,4.66264,-0.376461320822699,-1.93286061195423,2.70491511421232,-1.42987472749866
"Study2","G8","T3","Conversation","571",23.806858,96.9305,68.8073,3.5947872,4.6468111,-0.295286675594894,-1.98240428578479,2.70491511421232,-1.42987472749866
"Study2","G8","T3","Conversation","572",23.808524,96.9305,68.8073,3.6549257,4.6362886,-0.173109245370837,-2.01533919016109,2.70491511421232,-1.42987472749866
"Study2","G8","T3","Conversation","573",23.810191,96.9305,69.34928,3.7310639,4.6290341,-0.0184268103602317,-2.03804541622884,2.70491511421232,-1.40809797594537
"Study2","G8","T3","Conversation","574",23.811859,96.9305,70.0117,3.8813969,4.6238065,0.286989846488095,-2.0544075455819,2.70491511421232,-1.38148194626913
"Study2","G8","T3","Conversation","575",23.813526,96.9305,70.0117,4.0127589,4.6176869,0.553865002820436,-2.07356159080131,2.70491511421232,-1.38148194626913
"Study2","G8","T3","Conversation","576",23.815193,96.9305,70.0117,3.9726378,4.6179647,0.472354940285415,-2.07269209054608,2.70491511421232,-1.38148194626913
"Study2","G8","T3","Conversation","577",23.816859,95.312975,70.0117,3.832901,4.6445739,0.188465532805465,-1.98940661109443,2.38182192550895,-1.38148194626913
"Study2","G8","T3","Conversation","578",23.818525,94.363,70.0117,3.6231444,4.7031401,-0.237676162789459,-1.80609730278523,2.19206878293714,-1.38148194626913
"Study2","G8","T3","Conversation","579",23.820192,94.363,70.0117,3.3733944,4.7785252,-0.745068485485538,-1.57014566962789,2.19206878293714,-1.38148194626913
"Study2","G8","T3","Conversation","580",23.821858,94.363,70.0117,3.1818941,4.870883,-1.13412066572176,-1.28107032523198,2.19206878293714,-1.38148194626913
"Study2","G8","T3","Conversation","581",23.823523,94.363,70.0117,3.0947235,5.0148893,-1.31121653440969,-0.830337731258553,2.19206878293714,-1.38148194626913
"Study2","G8","T3","Conversation","582",23.825192,94.363,70.08532,3.0978662,5.1712435,-1.30483182228742,-0.340956821224474,2.19206878293714,-1.37852389532749
"Study2","G8","T3","Conversation","583",23.826858,94.363,70.0935,3.288452,5.2654972,-0.917637541066637,-0.045947403632373,2.19206878293714,-1.37819522300064
"Study2","G8","T3","Conversation","584",23.828525,94.363,70.0935,3.6500703,5.2621254,-0.182973480340281,-0.0565009708051956,2.19206878293714,-1.37819522300064
"Study2","G8","T3","Conversation","585",23.830192,94.363,70.0935,3.944077,5.1924653,0.414330793538435,-0.274533637219431,2.19206878293714,-1.37819522300064
"Study2","G8","T3","Conversation","586",23.83186,94.363,70.0935,4.0606287,5.1077606,0.651117331184787,-0.539655157269189,2.19206878293714,-1.37819522300064
"Study2","G8","T3","Conversation","587",23.833526,93.247648,70.0935,4.0466154,5.0370085,0.622647898409466,-0.761105729654339,1.969282344269,-1.37819522300064
"Study2","G8","T3","Conversation","588",23.835192,92.5926,70.0935,3.9825681,4.9913298,0.492529346620025,-0.904077800600777,1.83843951520993,-1.37819522300064
"Study2","G8","T3","Conversation","589",23.836859,92.5926,70.0935,3.8469546,4.9919068,0.217016839096723,-0.902271819149115,1.83843951520993,-1.37819522300064
"Study2","G8","T3","Conversation","590",23.838524,92.5926,72.704784,3.6791595,5.0379057,-0.123875835682139,-0.758297538045271,1.83843951520993,-1.27327385523232
"Study2","G8","T3","Conversation","591",23.840192,92.5926,73.5294,3.5359131,5.1153204,-0.414895349651515,-0.515993357306824,1.83843951520993,-1.24014079172653
"Study2","G8","T3","Conversation","592",23.841857,92.5926,73.5294,3.4471034,5.197241,-0.595321215360992,-0.259585932507631,1.83843951520993,-1.24014079172653
"Study2","G8","T3","Conversation","593",23.843524,92.5926,73.5294,3.472199,5.2476405,-0.544336972023849,-0.101837991133094,1.83843951520993,-1.24014079172653
"Study2","G8","T3","Conversation","594",23.845192,92.5926,73.5294,3.6125185,5.2681405,-0.259263750704319,-0.0376740054154178,1.83843951520993,-1.24014079172653
"Study2","G8","T3","Conversation","595",23.846859,92.5926,73.5294,3.8171017,5.2776838,0.156367660837608,-0.00780394859105271,1.83843951520993,-1.24014079172653
"Study2","G8","T3","Conversation","596",23.848525,92.5926,73.5294,4.0450035,5.2764751,0.619373160932172,-0.0115871197879782,1.83843951520993,-1.24014079172653
"Study2","G8","T3","Conversation","597",23.850192,89.604384,73.5294,4.3033199,5.2614595,1.1441689895067,-0.0585852048583356,1.24155709547953,-1.24014079172653
"Study2","G8","T3","Conversation","598",23.85186,87.8494,74.77335,4.5225982,5.245349,1.5896549793119,-0.109010272756122,0.891007102939446,-1.19015889185069
"Study2","G8","T3","Conversation","599",23.853525,87.8494,75.188,4.6164368,5.2336678,1.78029756274553,-0.14557185080321,0.891007102939446,-1.17349825855874
"Study2","G8","T3","Conversation","600",23.855191,87.8494,75.188,4.5557552,5.2283288,1.6570167700772,-0.162282656644512,0.891007102939446,-1.17349825855874
"Study2","G8","T3","Conversation","601",23.856858,87.8494,75.188,4.4681704,5.2308597,1.47907941229994,-0.154361064866323,0.891007102939446,-1.17349825855874
"Study2","G8","T3","Conversation","602",23.858524,87.8494,75.188,4.4261221,5.2461514,1.39365404852648,-0.106498800456617,0.891007102939446,-1.17349825855874
"Study2","G8","T3","Conversation","603",23.860191,87.8494,75.188,4.6101317,5.272183,1.76748811596342,-0.0250211804269452,0.891007102939446,-1.17349825855874
"Study2","G8","T3","Conversation","604",23.861857,87.8494,75.188,3.90004578565114,5.3050111,0.324876939205705,0.0777291483310262,0.891007102939446,-1.17349825855874
"Study2","G8","T3","Conversation","605",23.863525,87.8494,75.37231,3.62143361772875,5.3288571,-0.2411517895772,0.152365948498035,0.891007102939446,-1.16609268440695
"Study2","G8","T3","Conversation","606",23.865192,87.8494,77.821,3.62143361772875,5.3599241,-0.2411517895772,0.249604121390281,0.891007102939446,-1.06770434210461
"Study2","G8","T3","Conversation","607",23.866859,85.371421,77.821,3.62143361772875,5.3981383,-0.2411517895772,0.369212676659181,0.396042180202556,-1.06770434210461
"Study2","G8","T3","Conversation","608",23.868525,83.9161,77.821,3.62143361772875,5.4433532,-0.2411517895772,0.510733076553137,0.105348495420574,-1.06770434210461
"Study2","G8","T3","Conversation","609",23.870193,83.9161,77.821,3.62143361772875,5.482068,-0.2411517895772,0.631908485053756,0.105348495420574,-1.06770434210461
"Study2","G8","T3","Conversation","610",23.871859,83.9161,77.821,3.62143361772875,5.493903,-0.2411517895772,0.668951449491255,0.105348495420574,-1.06770434210461
"Study2","G8","T3","Conversation","611",23.873523,83.9161,77.821,4.55169319795016,5.3844179,1.64876440309076,0.32626850350597,0.105348495420574,-1.06770434210461
"Study2","G8","T3","Conversation","612",23.875192,83.9161,77.821,4.3325683,5.084088,1.2035900650268,-0.613749224015541,0.105348495420574,-1.06770434210461
"Study2","G8","T3","Conversation","613",23.876858,83.9161,81.963558,4.2745758,4.80102720549914,1.08577245031628,-1.49971550575149,0.105348495420574,-0.901256398709873
"Study2","G8","T3","Conversation","614",23.878524,83.9161,82.8729,4.4518799,5.27633114166191,1.44598361797409,-0.0120377022635471,0.105348495420574,-0.864719045281759
"Study2","G8","T3","Conversation","615",23.880191,83.9161,82.8729,4.73894,4.77385919408253,2.02917517309869,-1.58475003728874,0.105348495420574,-0.864719045281759
"Study2","G8","T3","Conversation","616",23.881859,83.9161,82.8729,3.64656044537417,5.0459438,-0.190104104127765,-0.733138682747844,0.105348495420574,-0.864719045281759
"Study2","G8","T3","Conversation","617",23.883526,88.839991,82.8729,3.62143361772875,5.4903471,-0.2411517895772,0.657821658427182,1.08887310494304,-0.864719045281759
"Study2","G8","T3","Conversation","618",23.885192,91.7318,82.8729,3.62143361772875,5.8642824,-0.2411517895772,1.82822064616059,1.66649866926575,-0.864719045281759
"Study2","G8","T3","Conversation","619",23.886859,91.7318,86.32062,4.18851205357352,5.28369353024529,0.910925266335275,0.0110062097321625,1.66649866926575,-0.726189686513356
"Study2","G8","T3","Conversation","620",23.888526,91.7318,92.4499,4.7983429,5.27633114166191,2.14985815770683,-0.0120377022635471,1.66649866926575,-0.479915270925083
"Study2","G8","T3","Conversation","621",23.890193,91.7318,92.4499,4.56006049590032,5.27633114166191,1.66576341306723,-0.0120377022635471,1.66649866926575,-0.479915270925083
"Study2","G8","T3","Conversation","622",23.891857,91.7318,92.4499,3.62143361772875,5.27633114166191,-0.2411517895772,-0.0120377022635471,1.66649866926575,-0.479915270925083
"Study2","G8","T3","Conversation","623",23.893524,91.7318,92.4499,3.62143361772875,5.27633114166191,-0.2411517895772,-0.0120377022635471,1.66649866926575,-0.479915270925083
"Study2","G8","T3","Conversation","624",23.895192,91.7318,92.4499,3.62143361772875,5.27633114166191,-0.2411517895772,-0.0120377022635471,1.66649866926575,-0.479915270925083
"Study2","G8","T3","Conversation","625",23.896858,91.7318,92.676973,3.62143361772875,5.27633114166191,-0.2411517895772,-0.0120377022635471,1.66649866926575,-0.470791479815707
"Study2","G8","T3","Conversation","626",23.898523,91.7318,95.6938,3.62143361772875,5.27633114166191,-0.2411517895772,-0.0120377022635471,1.66649866926575,-0.349575397933999
"Study2","G8","T3","Conversation","627",23.900193,94.51766,95.6938,3.62143361772875,5.27633114166191,-0.2411517895772,-0.0120377022635471,2.22296140751163,-0.349575397933999
"Study2","G8","T3","Conversation","628",23.90186,96.1538,95.6938,3.62143361772875,5.27633114166191,-0.2411517895772,-0.0120377022635471,2.54977285695763,-0.349575397933999
"Study2","G8","T3","Conversation","629",23.903525,96.1538,95.6938,3.62143361772875,5.27633114166191,-0.2411517895772,-0.0120377022635471,2.54977285695763,-0.349575397933999
"Study2","G8","T3","Conversation","630",23.905192,96.1538,95.6938,3.62143361772875,5.27633114166191,-0.2411517895772,-0.0120377022635471,2.54977285695763,-0.349575397933999
"Study2","G8","T3","Conversation","631",23.906859,96.1538,95.6938,3.62143361772875,5.27633114166191,-0.2411517895772,-0.0120377022635471,2.54977285695763,-0.349575397933999
"Study2","G8","T3","Conversation","632",23.908525,96.1538,95.347468,3.62143361772875,5.27633114166191,-0.2411517895772,-0.0120377022635471,2.54977285695763,-0.363491014596888
"Study2","G8","T3","Conversation","633",23.910191,96.1538,95.2381,3.97685446858741,5.27633114166191,0.4809215279475,-0.0120377022635471,2.54977285695763,-0.367885419858854
"Study2","G8","T3","Conversation","634",23.911857,96.1538,95.2381,4.7245756,5.27633114166191,1.9999924452503,-0.0120377022635471,2.54977285695763,-0.367885419858854
"Study2","G8","T3","Conversation","635",23.913524,96.1538,95.2381,4.5903444,5.393049558996,1.72728821963956,0.353285169093262,2.54977285695763,-0.367885419858854
"Study2","G8","T3","Conversation","636",23.915192,96.1538,95.2381,4.4237645,5.9480621,1.38886434626426,2.09044696197674,2.54977285695763,-0.367885419858854
"Study2","G8","T3","Conversation","637",23.916857,89.3739912403282,95.2381,4.200751,5.8554108,0.93578992080848,1.80045297710239,1.19553720003646,-0.367885419858854
"Study2","G8","T3","Conversation","638",23.918525,85.3921987941717,94.531108,3.9400299,5.7986297,0.406108701569733,1.62273094347147,0.400192449146254,-0.396292352096504
"Study2","G8","T3","Conversation","639",23.920193,85.3921987941717,92.0245,3.5885316,5.7824683,-0.307995558132862,1.57214656109207,0.400192449146254,-0.497007839120899
"Study2","G8","T3","Conversation","640",23.921859,85.3921987941717,92.0245,3.2698852,5.7888981,-0.955357868502207,1.59227151696366,0.400192449146254,-0.497007839120899
"Study2","G8","T3","Conversation","641",23.923525,85.3921987941717,92.0245,3.0723879,5.8062768,-1.35659355928581,1.64666598811448,0.400192449146254,-0.497007839120899
"Study2","G8","T3","Conversation","642",23.925192,85.3921987941717,92.0245,3.1019379,5.8339755,-1.29655975293678,1.73336154866073,0.400192449146254,-0.497007839120899
"Study2","G8","T3","Conversation","643",23.926859,85.3921987941717,92.0245,3.3902893,5.8830019,-0.710744791580761,1.88681175497239,0.400192449146254,-0.497007839120899
"Study2","G8","T3","Conversation","644",23.928523,85.3921987941717,92.0245,3.8232088,5.9159356,0.168774850643164,1.98989260650558,0.400192449146254,-0.497007839120899
"Study2","G8","T3","Conversation","645",23.930191,85.3921987941717,90.86386,4.2228856,5.8804813,0.98075859390537,1.87892240168459,0.400192449146254,-0.543642343941755
"Study2","G8","T3","Conversation","646",23.931858,85.3921987941717,90.0901,4.5064732,5.7537079,1.55689541493363,1.48212793207575,0.400192449146254,-0.574732013822325
"Study2","G8","T3","Conversation","647",23.933524,85.3921987941717,90.0901,4.6415984,5.550845,1.83141589174152,0.847177092161297,0.400192449146254,-0.574732013822325
"Study2","G8","T3","Conversation","648",23.935191,85.3921987941717,90.0901,4.6652771,5.354184,1.87952155977525,0.231637892394281,0.400192449146254,-0.574732013822325
"Study2","G8","T3","Conversation","649",23.936859,85.3921987941717,90.0901,4.6015104,5.2342378,1.74997307519602,-0.143787779005207,0.400192449146254,-0.574732013822325
"Study2","G8","T3","Conversation","650",23.938526,85.3921987941717,90.0901,4.4836943,5.192441,1.51061778138223,-0.274609695017137,0.400192449146254,-0.574732013822325
"Study2","G8","T3","Conversation","651",23.940193,85.3921987941717,90.0901,4.3529878,5.2006383,1.24507433943438,-0.248952551596478,0.400192449146254,-0.574732013822325
"Study2","G8","T3","Conversation","652",23.941859,85.3921987941717,89.105116,4.2549255,5.2442961,1.04585088331458,-0.112305797661593,0.400192449146254,-0.614308662134002
"Study2","G8","T3","Conversation","653",23.943525,85.3921987941717,88.8889,4.2025974,5.2946839,0.93954106869487,0.0454055232918275,0.400192449146254,-0.622996219080468
"Study2","G8","T3","Conversation","654",23.945192,85.3921987941717,88.8889,4.2108981,5.3230447,0.956404778216404,0.134173424079234,0.400192449146254,-0.622996219080468
"Study2","G8","T3","Conversation","655",23.946858,85.3921987941717,88.8889,4.249432,5.284268,1.03469028381616,0.0128042716412551,0.400192449146254,-0.622996219080468
"Study2","G8","T3","Conversation","656",23.948523,85.3921987941717,88.8889,4.2662448,5.1434662,1.06884718328773,-0.427898395881821,0.400192449146254,-0.622996219080468
"Study2","G8","T3","Conversation","657",23.950192,85.3921987941717,88.8889,4.269429,4.9789273,1.075316206847,-0.942897011959972,0.400192449146254,-0.622996219080468
"Study2","G8","T3","Conversation","658",23.951858,85.3921987941717,88.8889,4.2712785,4.8735043,1.07907365269616,-1.27286578592654,0.400192449146254,-0.622996219080468
"Study2","G8","T3","Conversation","659",23.953525,85.3921987941717,85.777129,4.3099032,4.8479956,1.15754362765688,-1.35270675482783,0.400192449146254,-0.748027150033131
"Study2","G8","T3","Conversation","660",23.955192,85.3921987941717,84.6262,4.3921634,4.8775934,1.32466352332632,-1.2600671052437,0.400192449146254,-0.794271466960828
"Study2","G8","T3","Conversation","661",23.95686,85.3921987941717,84.6262,4.472925,4.9232208,1.4887388618995,-1.11725560075908,0.400192449146254,-0.794271466960828
"Study2","G8","T3","Conversation","662",23.958526,85.3921987941717,84.6262,4.5224824,4.9883483,1.58941971992865,-0.913409748084545,0.400192449146254,-0.794271466960828
"Study2","G8","T3","Conversation","663",23.960192,85.3921987941717,84.6262,4.5314123,5.0820131,1.60756171273122,-0.620243558355327,0.400192449146254,-0.794271466960828
"Study2","G8","T3","Conversation","664",23.961859,85.3921987941717,84.6262,4.5154571,5.1752898,1.57514711418435,-0.328292102424015,0.400192449146254,-0.794271466960828
"Study2","G8","T3","Conversation","665",23.963524,85.3921987941717,84.6262,4.4958742,5.2417047,1.53536247708275,-0.120416751446412,0.400192449146254,-0.794271466960828
"Study2","G8","T3","Conversation","666",23.965192,85.3921987941717,85.225369,4.4828679,5.2636784,1.50893886640535,-0.0516401576432651,0.400192449146254,-0.770196861898959
"Study2","G8","T3","Conversation","667",23.966857,85.3921987941717,85.4701,4.480919,5.22106,1.50497947942756,-0.185033641004739,0.400192449146254,-0.760363572507492
"Study2","G8","T3","Conversation","668",23.968524,85.3921987941717,85.4701,4.4884001,5.1303467,1.52017808885828,-0.468961781765873,0.400192449146254,-0.760363572507492
"Study2","G8","T3","Conversation","669",23.970192,85.3921987941717,85.4701,4.5035976,5.0172607,1.55105334340952,-0.822915366588752,0.400192449146254,-0.760363572507492
"Study2","G8","T3","Conversation","670",23.971859,85.3921987941717,85.4701,4.5142539,4.9118133,1.57270269199149,-1.15296051134807,0.400192449146254,-0.760363572507492
"Study2","G8","T3","Conversation","671",23.973525,85.3921987941717,85.4701,4.5305976,4.8287872,1.60590656748477,-1.41282809645024,0.400192449146254,-0.760363572507492
"Study2","G8","T3","Conversation","672",23.975192,85.3921987941717,85.4701,4.5519718,4.7667689,1.64933041126363,-1.60694230695924,0.400192449146254,-0.760363572507492
"Study2","G8","T3","Conversation","673",23.97686,85.3921987941717,84.127644,4.5569381,4.7250338,1.65941995077196,-1.73757110502391,0.400192449146254,-0.814303442582438
"Study2","G8","T3","Conversation","674",23.978525,85.3921987941717,81.5217,4.5479827,4.7057918,1.64122615214665,-1.79779761298389,0.400192449146254,-0.919010249198512
"Study2","G8","T3","Conversation","675",23.980191,85.3921987941717,81.5217,4.5447905,4.6979002,1.63474087578024,-1.82249793052972,0.400192449146254,-0.919010249198512
"Study2","G8","T3","Conversation","676",23.981858,85.3921987941717,81.5217,4.5627383,4.6923523,1.67120364226386,-1.83986258303524,0.400192449146254,-0.919010249198512
"Study2","G8","T3","Conversation","677",23.983524,85.3921987941717,81.5217,4.5894296,4.6907629,1.72542971114386,-1.8448373263962,0.400192449146254,-0.919010249198512
"Study2","G8","T3","Conversation","678",23.985191,85.3921987941717,81.5217,4.5936041,4.6966186,1.73391062906616,-1.82650927511976,0.400192449146254,-0.919010249198512
"Study2","G8","T3","Conversation","679",23.986857,85.3921987941717,81.5217,4.5648532,4.7035026,1.67550027498967,-1.80496269572071,0.400192449146254,-0.919010249198512
"Study2","G8","T3","Conversation","680",23.988525,85.3921987941717,81.5217,4.5181914,4.7102356,1.58070212050246,-1.78388873885061,0.400192449146254,-0.919010249198512
"Study2","G8","T3","Conversation","681",23.990192,85.3921987941717,79.019297,4.478589,4.7186404,1.50024584934995,-1.75758213069646,0.400192449146254,-1.01955677936051
"Study2","G8","T3","Conversation","682",23.991859,85.3921987941717,77.4194,4.4573887,4.7295015,1.45717530096615,-1.72358742507314,0.400192449146254,-1.08384062651326
"Study2","G8","T3","Conversation","683",23.993525,85.3921987941717,77.4194,4.4528075,4.7335248,1.44786813096121,-1.7109946951347,0.400192449146254,-1.08384062651326
"Study2","G8","T3","Conversation","684",23.995193,85.3921987941717,77.4194,4.4615373,4.7286735,1.46560360042536,-1.72617902410602,0.400192449146254,-1.08384062651326
"Study2","G8","T3","Conversation","685",23.996859,85.3921987941717,77.4194,4.4608845,4.7259918,1.46427737136328,-1.73457261242305,0.400192449146254,-1.08384062651326
"Study2","G8","T3","Conversation","686",23.998523,85.3921987941717,77.4194,4.4527286,4.7355436,1.44770783765086,-1.70467595101924,0.400192449146254,-1.08384062651326
"Study2","G8","T3","Conversation","687",24.000192,85.3921987941717,77.4194,4.4439917,4.7556367,1.42995794382037,-1.6417855421693,0.400192449146254,-1.08384062651326
"Study2","G8","T3","Conversation","688",24.001858,85.3921987941717,77.4194,4.4192565,4.7927484,1.37970588944459,-1.52562775735181,0.400192449146254,-1.08384062651326
"Study2","G8","T3","Conversation","689",24.003524,85.3921987941717,76.114441,4.391898,4.8581511,1.32412433644967,-1.32092054229339,0.400192449146254,-1.13627386746353
"Study2","G8","T3","Conversation","690",24.005191,85.3921987941717,75.4717,4.3683777,4.96092,1.27634047399718,-0.99925897000943,0.400192449146254,-1.16209919509575
"Study2","G8","T3","Conversation","691",24.006859,85.3921987941717,75.4717,4.338376,5.0824216,1.21538899352539,-0.618964973566759,0.400192449146254,-1.16209919509575
"Study2","G8","T3","Conversation","692",24.008526,85.3921987941717,75.4717,4.2979612,5.1906797,1.13328224980848,-0.280122476872969,0.400192449146254,-1.16209919509575
"Study2","G8","T3","Conversation","693",24.010192,85.3921987941717,75.4717,4.2696926,5.2631963,1.07585173684205,-0.053149106790314,0.400192449146254,-1.16209919509575
"Study2","G8","T3","Conversation","694",24.011859,85.3921987941717,75.4717,4.2878723,5.3119536,1.11278563157245,0.0994588298356588,0.400192449146254,-1.16209919509575
"Study2","G8","T3","Conversation","695",24.013526,85.3921987941717,75.4717,4.3785282,5.3694943,1.29696223884814,0.279558373883713,0.400192449146254,-1.16209919509575
"Study2","G8","T3","Conversation","696",24.015193,85.3921987941717,75.4717,4.5739289,5.4201695,1.69393847520225,0.438169242617388,0.400192449146254,-1.16209919509575
"Study2","G8","T3","Conversation","697",24.016857,93.1301115538435,77.972366,4.7905182,5.444187,2.13396149020973,0.513342829299061,1.94580497904895,-1.06162245757822
"Study2","G8","T3","Conversation","698",24.018524,97.6746,78.0234,4.24489360886437,5.434278,1.02547008433824,0.482328149568501,2.85354567121403,-1.0595719119146
"Study2","G8","T3","Conversation","699",24.020192,97.6746,78.0234,4.13459823445996,5.3990355,0.801393903350503,0.372020868268249,2.85354567121403,-1.0595719119146
"Study2","G8","T3","Conversation","700",24.021858,97.6746,78.0234,4.8483003,5.3408355,2.25135165609264,0.189857747840505,2.85354567121403,-1.0595719119146
"Study2","G8","T3","Conversation","701",24.023523,97.6746,78.0234,4.7930054,5.2558932,2.13901448794751,-0.0760074484534719,2.85354567121403,-1.0595719119146
"Study2","G8","T3","Conversation","702",24.025193,97.6746,78.0234,4.7432126,5.1461549,2.03785539106846,-0.419482897911132,2.85354567121403,-1.0595719119146
"Study2","G8","T3","Conversation","703",24.02686,97.6746,78.0234,4.6890994,5.0300784,1.92791896569702,-0.782796599772488,2.85354567121403,-1.0595719119146
"Study2","G8","T3","Conversation","704",24.028525,97.6746,79.002598,4.6261447,4.919836,1.80002014104183,-1.1278498572887,2.85354567121403,-1.02022774503118
"Study2","G8","T3","Conversation","705",24.030192,97.6746,80.1068,4.5830685,4.8305478,1.71250649471182,-1.40731750555977,2.85354567121403,-0.97586091854562
"Study2","G8","T3","Conversation","706",24.031859,97.6746,80.1068,4.5682263,4.7664463,1.68235306795738,-1.6079520289979,2.85354567121403,-0.97586091854562
"Study2","G8","T3","Conversation","707",24.033525,89.9366872403282,80.1068,4.5789583,4.7232448,1.70415620872685,-1.74317058650922,1.30793314131133,-0.97586091854562
"Study2","G8","T3","Conversation","708",24.035191,85.3921987941717,80.1068,4.6282959,4.69862,1.80439052088,-1.8202449921434,0.400192449146254,-0.97586091854562
"Study2","G8","T3","Conversation","709",24.036857,85.3921987941717,80.1068,4.6481016,4.6894846,1.84462779866027,-1.84883834214951,0.400192449146254,-0.97586091854562
"Study2","G8","T3","Conversation","710",24.038524,85.3921987941717,80.1068,4.6362701,4.6871368,1.8205909127104,-1.85618683998697,0.400192449146254,-0.97586091854562
"Study2","G8","T3","Conversation","711",24.040192,85.3921987941717,80.480409,4.5876831,4.6806283,1.72188152018654,-1.8765581229647,0.400192449146254,-0.960849312266657
"Study2","G8","T3","Conversation","712",24.041857,85.3921987941717,82.3045,4.5219846,4.6701043,1.58840838900477,-1.90949772226679,0.400192449146254,-0.887557352198782
"Study2","G8","T3","Conversation","713",24.043525,85.3921987941717,82.3045,4.4618685,4.660841,1.46627646664068,-1.93849139294477,0.400192449146254,-0.887557352198782
"Study2","G8","T3","Conversation","714",24.045193,85.3921987941717,82.3045,4.4154723,4.6771455,1.37201790535031,-1.88745911464556,0.400192449146254,-0.887557352198782
"Study2","G8","T3","Conversation","715",24.046859,85.3921987941717,82.3045,4.3651944,4.7513362,1.26987327887871,-1.65524589439266,0.400192449146254,-0.887557352198782
"Study2","G8","T3","Conversation","716",24.048525,85.3921987941717,82.3045,4.3123596,4.8935761,1.16253405208719,-1.21004204502273,0.400192449146254,-0.887557352198782
"Study2","G8","T3","Conversation","717",24.050192,85.3921987941717,82.3045,4.2488099,5.0729311,1.03342642490145,-0.64866976900352,0.400192449146254,-0.887557352198782
"Study2","G8","T3","Conversation","718",24.051859,85.3921987941717,82.338841,4.1968899,5.2512876,0.92794570660563,-0.0904227485813405,0.400192449146254,-0.88617753112588
"Study2","G8","T3","Conversation","719",24.053523,85.3921987941717,83.4492,4.1651486,5.399542,0.863460053222674,0.373606188208054,0.400192449146254,-0.841563316435382
"Study2","G8","T3","Conversation","720",24.055191,85.3921987941717,83.4492,4.1388031,5.4855689,0.809936511931023,0.642866128839073,0.400192449146254,-0.841563316435382
"Study2","G8","T3","Conversation","721",24.056858,85.3921987941717,83.4492,4.1095636,5.4980468,0.750533517658863,0.681921338467688,0.400192449146254,-0.841563316435382
"Study2","G8","T3","Conversation","722",24.058524,85.3921987941717,83.4492,4.1132563,5.4574679,0.758035610271555,0.554911389197494,0.400192449146254,-0.841563316435382
"Study2","G8","T3","Conversation","723",24.060191,85.3921987941717,83.4492,4.1477965,5.3891115,0.828207511390223,0.340959239279848,0.400192449146254,-0.841563316435382
"Study2","G8","T3","Conversation","724",24.061859,85.3921987941717,83.4492,4.1526511,5.3079011,0.838070121078953,0.0867747053419566,0.400192449146254,-0.841563316435382
"Study2","G8","T3","Conversation","725",24.063526,85.3921987941717,83.4492,4.127539,5.2286865,0.787052356327097,-0.1611630733425,0.400192449146254,-0.841563316435382
"Study2","G8","T3","Conversation","726",24.065193,85.3921987941717,84.61614,4.0943941,5.1712858,0.719715147932584,-0.34082442431736,0.400192449146254,-0.794675677670865
"Study2","G8","T3","Conversation","727",24.066859,85.3921987941717,84.7458,4.0352238,5.1360871,0.599504713691848,-0.450994613784713,0.400192449146254,-0.789465940030363
"Study2","G8","T3","Conversation","728",24.068525,85.3921987941717,84.7458,3.9627322,5.1361367,0.452230714492829,-0.450839368238782,0.400192449146254,-0.789465940030363
"Study2","G8","T3","Conversation","729",24.070192,85.3921987941717,84.7458,3.907068,5.2455931,0.339143276138398,-0.108246251833504,0.400192449146254,-0.789465940030363
