"study","group","trial","condition",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S"
"Study2","G7","T1","Conversation","666",17.713658,106.572,118.812,-3.5014193,-5.05138250413566,-2.50528793534575,-2.05517959020501,0.422901552982131,1.54301637810805
"Study2","G7","T1","Conversation","667",17.715324,106.572,118.812,-0.297500864332656,-5.4768161,-0.667508205087756,-2.33000367576466,0.422901552982131,1.54301637810805
"Study2","G7","T1","Conversation","668",17.716991,108.78649,118.812,-1.18465873319791,-5.1249389,-1.17638531344019,-2.1026959815455,0.639345675204054,1.54301637810805
"Study2","G7","T1","Conversation","669",17.718658,109.691,118.812,-3.523022,-4.8227111,-2.51767932575596,-1.90746109748104,0.727752429351038,1.54301637810805
"Study2","G7","T1","Conversation","670",17.720326,109.691,118.812,-3.5899994,-4.5967194,-2.55609781566978,-1.76147365572673,0.727752429351038,1.54301637810805
"Study2","G7","T1","Conversation","671",17.721992,109.691,118.812,-0.256853929384236,-4.4699041,-0.644192969495698,-1.67955276561305,0.727752429351038,1.54301637810805
"Study2","G7","T1","Conversation","672",17.723659,109.691,118.812,0.362283494842076,-4.6391904,-0.289053401702594,-1.78890932101332,0.727752429351038,1.54301637810805
"Study2","G7","T1","Conversation","673",17.725325,109.691,118.812,0.362283494842076,-4.5244783,-0.289053401702594,-1.71480692691095,0.727752429351038,1.54301637810805
"Study2","G7","T1","Conversation","674",17.726993,109.691,121.64956,0.362283494842076,-3.9071747,-0.289053401702594,-1.31603753250521,0.727752429351038,1.76489480230469
"Study2","G7","T1","Conversation","675",17.728658,109.691,125.261,0.362283494842076,-3.0098697,-0.289053401702594,-0.736391194062931,0.727752429351038,2.0472855240095
"Study2","G7","T1","Conversation","676",17.730323,109.691,125.261,-1.5869346224758,-2.2487065,-1.40713228472893,-0.244690532819529,0.727752429351038,2.0472855240095
"Study2","G7","T1","Conversation","677",17.731992,109.691,125.261,-2.3287994,-2.0845731,-1.83266872646496,-0.138662677936203,0.727752429351038,2.0472855240095
"Study2","G7","T1","Conversation","678",17.733658,122.28924,125.261,-1.4702246,-2.6589779,-1.34018697449999,-0.509720054306191,1.95910366522978,2.0472855240095
"Study2","G7","T1","Conversation","679",17.735323,127.435,122.23545,-0.80735461,-3.5153471,-0.959962241605196,-1.06292244494789,2.46204994467321,1.81070752519075
"Study2","G7","T1","Conversation","680",17.736991,127.435,119.76,-0.05721740348,-4.2727111,-0.529680703315142,-1.5521688767275,2.46204994467321,1.61714370797541
"Study2","G7","T1","Conversation","681",17.73866,127.435,119.76,0.70791632,-4.6364411,-0.0907971061877767,-1.78713331209965,2.46204994467321,1.61714370797541
"Study2","G7","T1","Conversation","682",17.740325,127.435,119.76,1.3234132,-4.6828557,0.262254231670463,-1.81711648720763,2.46204994467321,1.61714370797541
"Study2","G7","T1","Conversation","683",17.741992,127.435,119.76,1.7334749,-4.7589481,0.497467173431312,-1.86627110135029,2.46204994467321,1.61714370797541
"Study2","G7","T1","Conversation","684",17.743659,127.435,123.69,1.9686615,-5.6512115,0.632371096545156,-2.44266063750139,2.46204994467321,1.924443714704
"Study2","G7","T1","Conversation","685",17.745326,127.435,125,2.0536473,-2.62757551463386,0.68111927279741,-0.489434557517654,2.46204994467321,2.0268770502802
"Study2","G7","T1","Conversation","686",17.746991,127.435,125,2.0141539,-2.30275001590637,0.658465709213838,-0.279601879698988,2.46204994467321,2.0268770502802
"Study2","G7","T1","Conversation","687",17.748657,127.435,125,1.9174256,-2.30275001590637,0.602981990557533,-0.279601879698988,2.46204994467321,2.0268770502802
"Study2","G7","T1","Conversation","688",17.750324,120.16034,125,1.820935,-2.30275001590637,0.547634617520087,-0.279601879698988,1.75102510456875,2.0268770502802
"Study2","G7","T1","Conversation","689",17.751992,117.189,124.0703,1.8383909,-2.30275001590637,0.557647387769255,-0.279601879698988,1.46060650790636,1.95418065937547
"Study2","G7","T1","Conversation","690",17.753658,117.189,123.967,2.1106873,-2.30275001590637,0.713837632493131,-0.279601879698988,1.46060650790636,1.94610328260828
"Study2","G7","T1","Conversation","691",17.755324,117.189,123.967,2.5150784,-4.37993840715786,0.94579789665071,-1.62143620051939,1.46060650790636,1.94610328260828
"Study2","G7","T1","Conversation","692",17.756993,117.189,123.967,2.8362789,-5.1919982,1.13003971806455,-2.1460153408531,1.46060650790636,1.94610328260828
"Study2","G7","T1","Conversation","693",17.75866,117.189,123.967,2.9799314,-4.0851652,1.21243933528386,-1.43101687799255,1.46060650790636,1.94610328260828
"Study2","G7","T1","Conversation","694",17.760325,117.189,120.86535,2.9468267,-2.9203338,1.19345035417904,-0.678552269066264,1.46060650790636,1.7035747671198
"Study2","G7","T1","Conversation","695",17.761992,117.189,120.482,2.8220095,-1.6906527,1.12185473626507,0.115804328820384,1.46060650790636,1.67359933262122
"Study2","G7","T1","Conversation","696",17.76366,117.189,120.482,2.6900514,-0.64720452,1.04616307110792,0.789857094481184,1.46060650790636,1.67359933262122
"Study2","G7","T1","Conversation","697",17.765324,117.189,120.482,2.8427464,-0.07211306376,1.13374950052128,1.16135804107009,1.46060650790636,1.67359933262122
"Study2","G7","T1","Conversation","698",17.766991,118.42582,120.482,3.2092808,0.075302123,1.34399501840444,1.25658616666419,1.5814932218886,1.67359933262122
"Study2","G7","T1","Conversation","699",17.768658,118.931,117.4445,3.5214386,-0.10359192448,1.52304991290347,1.14102314228463,1.63086948534613,1.43608692284053
"Study2","G7","T1","Conversation","700",17.770324,118.931,116.732,3.6724972,-0.42663269,1.60969769708882,0.932343376874589,1.63086948534613,1.38037413536111
"Study2","G7","T1","Conversation","701",17.771992,118.931,116.732,3.6794548,-0.63445128,1.61368860275886,0.79809550713828,1.63086948534613,1.38037413536111
"Study2","G7","T1","Conversation","702",17.773658,118.931,116.732,3.5378324,-0.69668576,1.53245345857633,0.757892913308022,1.63086948534613,1.38037413536111
"Study2","G7","T1","Conversation","703",17.775326,118.931,116.732,3.2791779,-0.6849243,1.38408825927905,0.765490650112939,1.63086948534613,1.38037413536111
"Study2","G7","T1","Conversation","704",17.776993,118.931,116.36048,2.9985107,-0.64565733,1.22309649202115,0.790856557337598,1.63086948534613,1.35132372861816
"Study2","G7","T1","Conversation","705",17.778659,118.931,104.348,2.7666927,-0.61188666,1.0901248106056,0.812671932502389,1.63086948534613,0.412027243929338
"Study2","G7","T1","Conversation","706",17.780325,118.931,104.348,2.6074185,-0.60032057,0.998764527193116,0.820143463050635,1.63086948534613,0.412027243929338
"Study2","G7","T1","Conversation","707",17.781992,118.931,104.348,2.4984585,-0.62435301,0.936264659162861,0.804618846727496,1.63086948534613,0.412027243929338
"Study2","G7","T1","Conversation","708",17.783658,112.50337,104.348,2.4254696,-0.74705807,0.894397950116665,0.72535311351823,1.00263330757278,0.412027243929338
"Study2","G7","T1","Conversation","709",17.785323,109.878,104.348,2.3964511,-0.87490531,0.877752828783736,0.642765604760392,0.746029798341414,0.412027243929338
"Study2","G7","T1","Conversation","710",17.786991,109.878,104.348,2.380926,-0.97420643,0.868847572715853,0.578618485763822,0.746029798341414,0.412027243929338
"Study2","G7","T1","Conversation","711",17.788658,109.878,104.348,2.3537599,-1.1910984,0.853264995027741,0.438509340882167,0.746029798341414,0.412027243929338
"Study2","G7","T1","Conversation","712",17.790324,109.878,104.348,2.2977908,-1.4193634,0.821160907621608,0.291053379481609,0.746029798341414,0.412027243929338
"Study2","G7","T1","Conversation","713",17.791992,109.878,75.500965,2.1828674,-1.639099,0.755240410800865,0.149107289840496,0.746029798341414,-1.84362009693578
"Study2","G7","T1","Conversation","714",17.793659,109.878,73.9827,2.0182468,-1.6575989,0.660813412131065,0.137156616104645,0.746029798341414,-1.96233837803395
"Study2","G7","T1","Conversation","715",17.795326,109.878,73.9827,1.8545405,-1.6835385,0.566910859398673,0.120400001396538,0.746029798341414,-1.96233837803395
"Study2","G7","T1","Conversation","716",17.796992,109.878,84.7495305350394,1.7122375,-1.6813934,0.485285320482471,0.121785705656063,0.746029798341414,-1.12044344269979
"Study2","G7","T1","Conversation","717",17.798659,109.878,100.899776337599,1.60343,-1.5504395,0.422872927028892,0.206380072833039,0.746029798341414,0.14239896030144
"Study2","G7","T1","Conversation","718",17.800324,102.628758,100.899776337599,1.5408752,-1.3690887,0.386991257199055,0.323530124592005,0.0374893120604649,0.14239896030144
"Study2","G7","T1","Conversation","719",17.801992,99.6678,100.899776337599,1.5325431,-1.2657194,0.382211933131371,0.390305230327894,-0.251914548533163,0.14239896030144
"Study2","G7","T1","Conversation","720",17.803657,99.6678,100.899776337599,1.5637547,-1.1801457,0.400115024917467,0.445584630166253,-0.251914548533163,0.14239896030144
"Study2","G7","T1","Conversation","721",17.805323,99.6678,121.309141847776,1.6018095,-1.1415039,0.421943402101,0.470546686413369,-0.251914548533163,1.73827635434818
"Study2","G7","T1","Conversation","722",17.806992,99.6678,128.48,1.6289585,-1.1427219,0.437516171164449,0.469759875640864,-0.251914548533163,2.29899003333758
"Study2","G7","T1","Conversation","723",17.808658,99.6678,128.48,1.6488009,-1.1416867,0.448897846838124,0.470428600198908,-0.251914548533163,2.29899003333758
"Study2","G7","T1","Conversation","724",17.810325,99.6678,128.48,1.6582535,-1.1839538,0.454319893942958,0.443124651428341,-0.251914548533163,2.29899003333758
"Study2","G7","T1","Conversation","725",17.811992,99.6678,128.48,1.6473994,-1.3302308,0.448093941138377,0.348631778382585,-0.251914548533163,2.29899003333758
"Study2","G7","T1","Conversation","726",17.81366,99.6678,128.48,1.5901337,-1.5003204,0.415246119069175,0.238756302544255,-0.251914548533163,2.29899003333758
"Study2","G7","T1","Conversation","727",17.815326,99.6678,128.48,1.4839173,-1.6448213,0.354319990373794,0.145410764977191,-0.251914548533163,2.29899003333758
"Study2","G7","T1","Conversation","728",17.816992,92.296651,128.48,1.3737943,-1.8387694,0.291153021145675,0.0201230355955005,-0.97237021781684,2.29899003333758
"Study2","G7","T1","Conversation","729",17.818658,89.2859,128.48,1.2794406,-2.0838864,0.237031382028877,-0.138219079448946,-1.2666408432989,2.29899003333758
"Study2","G7","T1","Conversation","730",17.820324,89.2859,108.898041199695,1.2191741,-2.3603818,0.202462289732205,-0.316831197074652,-1.2666408432989,0.767810371481919
"Study2","G7","T1","Conversation","731",17.821992,89.2859,100.899776337599,1.1880796,-2.6244445,0.18462636694892,-0.487411966349518,-1.2666408432989,0.14239896030144
"Study2","G7","T1","Conversation","732",17.823657,89.2859,100.899776337599,1.1628268,-2.8386601,0.170141265375917,-0.625792214065976,-1.2666408432989,0.14239896030144
"Study2","G7","T1","Conversation","733",17.825324,89.2859,100.899776337599,1.0980807,-2.9965789,0.133002657579719,-0.727805525249129,-1.2666408432989,0.14239896030144
"Study2","G7","T1","Conversation","734",17.826993,89.2859,100.899776337599,0.96213999,-3.1154236,0.0550265522664005,-0.804577520499653,-1.2666408432989,0.14239896030144
"Study2","G7","T1","Conversation","735",17.828659,89.2859,100.899776337599,0.79498598,-3.2107211,-0.0408536199594435,-0.866138357603763,-1.2666408432989,0.14239896030144
"Study2","G7","T1","Conversation","736",17.830325,89.2859,100.899776337599,0.60947569,-3.271295,-0.147263023807226,-0.905268240241405,-1.2666408432989,0.14239896030144
"Study2","G7","T1","Conversation","737",17.831993,89.2859,95.120634199695,0.43541568,-3.2913672,-0.247104503747983,-0.918234597538512,-1.2666408432989,-0.30949173126682
"Study2","G7","T1","Conversation","738",17.83366,85.39013,80.9717,0.30081475,-3.2639348,-0.324312106186948,-0.900513655144695,-1.64741317373548,-1.41584480372704
"Study2","G7","T1","Conversation","739",17.835324,83.7989,80.9717,0.20029909,-3.1828828,-0.381968268861085,-0.84815520955103,-1.80293990025183,-1.41584480372704
"Study2","G7","T1","Conversation","740",17.836992,83.7989,80.9717,0.14924925,-3.0522738,-0.411250650129125,-0.763783642895759,-1.80293990025183,-1.41584480372704
"Study2","G7","T1","Conversation","741",17.838658,83.7989,80.9717,0.12718809,-2.9169189,-0.423905014929,-0.676346291966898,-1.80293990025183,-1.41584480372704
"Study2","G7","T1","Conversation","742",17.840324,83.7989,80.9717,0.084579497,-2.8273289,-0.448345464997418,-0.618472419135426,-1.80293990025183,-1.41584480372704
"Study2","G7","T1","Conversation","743",17.841991,83.7989,80.9717,-0.0318542413,-2.7805482,-0.515132297578359,-0.588252748605599,-1.80293990025183,-1.41584480372704
"Study2","G7","T1","Conversation","744",17.843658,83.7989,80.9717,-0.21132815,-2.7603788,-0.618079210285995,-0.575223601483296,-1.80293990025183,-1.41584480372704
"Study2","G7","T1","Conversation","745",17.845326,83.7989,80.204057,-0.43181459,-2.7191406,-0.744551066035452,-0.54858430755988,-1.80293990025183,-1.47586940908713
"Study2","G7","T1","Conversation","746",17.846992,83.7989,80,-0.61230775,-2.6624024,-0.848082625143048,-0.511932232869774,-1.80293990025183,-1.49182531684108
"Study2","G7","T1","Conversation","747",17.848659,83.7989,80,-0.67763357,-2.6245331,-0.885553762523447,-0.487469200696352,-1.80293990025183,-1.49182531684108
"Study2","G7","T1","Conversation","748",17.850325,85.526756,80,-0.66699826,-2.6405337,-0.879453308490216,-0.497805361982514,-1.63405935653934,-1.49182531684108
"Study2","G7","T1","Conversation","749",17.851993,86.2325,80,-0.61878052,-2.6819918,-0.85179543049171,-0.524586708195645,-1.56507997953001,-1.49182531684108
"Study2","G7","T1","Conversation","750",17.853658,86.2325,80,-0.71401066,-2.6890136,-0.90641979890675,-0.529122691678713,-1.56507997953001,-1.49182531684108
"Study2","G7","T1","Conversation","751",17.855323,86.2325,80,-0.99786064,-2.7085908,-1.06923722080828,-0.541769285977142,-1.56507997953001,-1.49182531684108
"Study2","G7","T1","Conversation","752",17.856992,86.2325,79.773236,-1.3782684,-2.7543974,-1.28744055044929,-0.571359701684722,-1.56507997953001,-1.50955676180948
"Study2","G7","T1","Conversation","753",17.858658,86.2325,78.7402,-1.7426878,-2.7750019,-1.49647289633462,-0.584669917252934,-1.56507997953001,-1.59033334444329
"Study2","G7","T1","Conversation","754",17.860323,86.2325,78.7402,-2.0064149,-2.7675019,-1.64774775817384,-0.579825023333568,-1.56507997953001,-1.59033334444329
"Study2","G7","T1","Conversation","755",17.861991,86.2325,78.7402,-2.1489534,-2.7917325,-1.72950838078058,-0.595477648213915,-1.56507997953001,-1.59033334444329
"Study2","G7","T1","Conversation","756",17.86366,86.2325,78.7402,-2.1782592,-3.0264501,-1.74631829847993,-0.747101897948353,-1.56507997953001,-1.59033334444329
"Study2","G7","T1","Conversation","757",17.865325,86.2325,78.7402,-2.1345643,-3.3693695,-1.72125473860846,-0.968622980067392,-1.56507997953001,-1.59033334444329
"Study2","G7","T1","Conversation","758",17.866992,86.74654,78.7402,-2.0826235,-3.6067843,-1.69146129931527,-1.12198958285241,-1.51483774019411,-1.59033334444329
"Study2","G7","T1","Conversation","759",17.868659,86.9565,78.7402,-2.03971,-3.6189061,-1.66684595343866,-1.12982009420064,-1.4943162621555,-1.59033334444329
"Study2","G7","T1","Conversation","760",17.870326,86.9565,83.35502,-2.0059907,-3.4926081,-1.64750443544974,-1.04823337257022,-1.4943162621555,-1.22948494315799
"Study2","G7","T1","Conversation","761",17.871991,86.9565,83.4492,-2.005637,-3.3286589,-1.64730155179223,-0.942324508281558,-1.4943162621555,-1.22212069007053
"Study2","G7","T1","Conversation","762",17.873657,86.9565,83.4492,-2.0514705,-3.2011841,-1.67359182071077,-0.859977590495897,-1.4943162621555,-1.22212069007053
"Study2","G7","T1","Conversation","763",17.875324,86.9565,83.4492,-2.2105225,-3.2037871,-1.76482464936301,-0.861659091678845,-1.4943162621555,-1.22212069007053
"Study2","G7","T1","Conversation","764",17.876992,86.9565,83.4492,-2.4547856,-3.2791019,-1.90493488719948,-0.910311387219952,-1.4943162621555,-1.22212069007053
"Study2","G7","T1","Conversation","765",17.878658,86.9565,83.4492,-2.7040557,-3.2966065,-2.04791715916982,-0.921619111233411,-1.4943162621555,-1.22212069007053
"Study2","G7","T1","Conversation","766",17.880324,86.9565,83.605745,-2.986319,-3.1670838,-2.20982445542335,-0.837949279013421,-1.4943162621555,-1.20987990646918
"Study2","G7","T1","Conversation","767",17.881993,86.9565,86.5801,-3.3072354,-2.9611664,-2.39390331600287,-0.70492955112652,-1.4943162621555,-0.977305018043421
"Study2","G7","T1","Conversation","768",17.88366,90.012766,86.5801,-3.5625458,-2.7478821,-2.54035032689449,-0.567150910037676,-1.19559700325313,-0.977305018043421
"Study2","G7","T1","Conversation","769",17.885325,91.2611,86.5801,-3.5306212,-2.4830625,-2.5220382556122,-0.396081194068468,-1.07358491158878,-0.977305018043421
"Study2","G7","T1","Conversation","770",17.886992,91.2611,86.5801,-3.0825556,-2.0365053,-2.26502613310029,-0.107611559011227,-1.07358491158878,-0.977305018043421
"Study2","G7","T1","Conversation","771",17.88866,91.2611,86.5801,-2.3252966,-1.5582336,-1.83065950713918,0.201345194473448,-1.07358491158878,-0.977305018043421
"Study2","G7","T1","Conversation","772",17.890324,91.2611,86.5801,-1.39044813,-1.2205654,-1.29442688963472,0.419474075665904,-1.07358491158878,-0.977305018043421
"Study2","G7","T1","Conversation","773",17.891991,91.2611,87.650056,-0.3625000126,-1.0648349,-0.704791962327,0.520073776000557,-1.07358491158878,-0.893641535600851
"Study2","G7","T1","Conversation","774",17.893658,91.2611,89.5522,0.62942502,-1.0995116,-0.135820012681198,0.497673118270731,-1.07358491158878,-0.744906455702951
"Study2","G7","T1","Conversation","775",17.895324,91.2611,89.5522,1.3560545,-1.3776484,0.280977404782944,0.318000679461125,-1.07358491158878,-0.744906455702951
"Study2","G7","T1","Conversation","776",17.896992,91.2611,89.5522,1.7206456,-1.8107087,0.490108238437548,0.0382498509025895,-1.07358491158878,-0.744906455702951
"Study2","G7","T1","Conversation","777",17.898658,91.2611,89.5522,1.817414,-2.2561033,0.54561495860549,-0.249468760998565,-1.07358491158878,-0.744906455702951
"Study2","G7","T1","Conversation","778",17.900326,92.105148,89.5522,1.7771791,-2.6635223,0.522536067817948,-0.512655672429813,-0.991087709762102,-0.744906455702951
"Study2","G7","T1","Conversation","779",17.901993,92.4499,89.5522,1.6816777,-2.8963379,0.467756103641144,-0.663051257066301,-0.957391669579373,-0.744906455702951
"Study2","G7","T1","Conversation","780",17.903659,92.4499,89.640574,1.5379337,-2.916663,0.385304001675826,-0.676180984186369,-0.957391669579373,-0.73799619341424
"Study2","G7","T1","Conversation","781",17.905325,92.4499,89.6861,1.3904967,-2.8208616,0.300733580945496,-0.614294634809464,-0.957391669579373,-0.734436361326117
"Study2","G7","T1","Conversation","782",17.906992,92.4499,89.6861,1.3933289,-2.7179597,0.302358141575409,-0.547821462862629,-0.957391669579373,-0.734436361326117
"Study2","G7","T1","Conversation","783",17.908658,92.4499,89.6861,1.6364593,-2.714587,0.441818658408588,-0.545642746366383,-0.957391669579373,-0.734436361326117
"Study2","G7","T1","Conversation","784",17.910323,92.4499,89.6861,1.9425903,-2.8630674,0.617416557637388,-0.641558984647063,-0.957391669579373,-0.734436361326117
"Study2","G7","T1","Conversation","785",17.911991,92.4499,89.6861,2.1416197,-3.1548126,0.731580574103439,-0.83002225737831,-0.957391669579373,-0.734436361326117
"Study2","G7","T1","Conversation","786",17.913658,92.4499,89.6861,2.1807617,-3.4609837,0.754032573318199,-1.02780445746841,-0.957391669579373,-0.734436361326117
"Study2","G7","T1","Conversation","787",17.915324,92.4499,88.438412,2.1540492,-3.7148619,0.738710182305367,-1.1918061837937,-0.957391669579373,-0.831997310637868
"Study2","G7","T1","Conversation","788",17.916992,95.637587,88.2353,2.0988437,-3.877576,0.707044098746774,-1.29691719095173,-0.645827329874413,-0.847879325642107
"Study2","G7","T1","Conversation","789",17.918659,96.9396,88.2353,1.9882847,-3.9499088,0.643627038269929,-1.34364315667049,-0.518568655910415,-0.847879325642107
"Study2","G7","T1","Conversation","790",17.920326,96.9396,88.2353,1.8355983,-3.9759156,0.556045541849089,-1.36044318162812,-0.518568655910415,-0.847879325642107
"Study2","G7","T1","Conversation","791",17.921992,96.9396,88.2353,1.6717194,-3.9913305,0.462043985104014,-1.37040098899847,-0.518568655910415,-0.847879325642107
"Study2","G7","T1","Conversation","792",17.923659,96.9396,88.2353,1.5199494,-3.9991323,0.374988139188523,-1.37544084144915,-0.518568655910415,-0.847879325642107
"Study2","G7","T1","Conversation","793",17.925324,96.9396,88.412825,1.4026429,-3.969244,0.30770068719613,-1.35613342239179,-0.518568655910415,-0.833998044803813
"Study2","G7","T1","Conversation","794",17.926992,96.9396,89.4188,1.291632,-3.8857544,0.244024415170434,-1.30220032167575,-0.518568655910415,-0.755337453386817
"Study2","G7","T1","Conversation","795",17.928657,96.9396,89.4188,1.1576508,-3.7900483,0.167172292202967,-1.24037553475091,-0.518568655910415,-0.755337453386817
"Study2","G7","T1","Conversation","796",17.930323,96.9396,89.4188,1.01174016,-3.7628333,0.0834773973405398,-1.22279502968217,-0.518568655910415,-0.755337453386817
"Study2","G7","T1","Conversation","797",17.931992,96.9396,89.4188,1.05180979,-3.8749815,0.106461488631116,-1.29524118064855,-0.518568655910415,-0.755337453386817
"Study2","G7","T1","Conversation","798",17.933658,96.381682,89.4188,1.3180571,-4.0581969,0.259181952456469,-1.41359573763446,-0.573099528382999,-0.755337453386817
"Study2","G7","T1","Conversation","799",17.935325,96.1538,89.4188,1.6242793,-4.2095396,0.43483216435014,-1.51136098123053,-0.595372701646448,-0.755337453386817
"Study2","G7","T1","Conversation","800",17.936992,96.1538,89.25562,1.790039,-4.2805933,0.529912555087426,-1.55726066644099,-0.595372701646448,-0.768097050103859
"Study2","G7","T1","Conversation","801",17.93866,96.1538,89.0208,1.6777741,-4.2788455,0.465516983919751,-1.55613161236202,-0.595372701646448,-0.786458420989357
"Study2","G7","T1","Conversation","802",17.940326,96.1538,89.0208,1.3795194,-4.2282927,0.294436960155036,-1.5234752185851,-0.595372701646448,-0.786458420989357
"Study2","G7","T1","Conversation","803",17.941992,96.1538,89.0208,1.02342227,-4.1405179,0.090178299812226,-1.46677393927928,-0.595372701646448,-0.786458420989357
"Study2","G7","T1","Conversation","804",17.943658,96.1538,89.0208,0.77230533,-4.0748628,-0.0538633265659083,-1.42436167331056,-0.595372701646448,-0.786458420989357
"Study2","G7","T1","Conversation","805",17.945324,96.1538,89.0208,0.67389217,-4.0098203,-0.11031348728948,-1.38234513827718,-0.595372701646448,-0.786458420989357
"Study2","G7","T1","Conversation","806",17.946992,96.1538,89.0208,0.69150086,-3.9267634,-0.10021307611854,-1.32869155564099,-0.595372701646448,-0.786458420989357
"Study2","G7","T1","Conversation","807",17.948657,96.1538,89.398094,0.74740902,-3.8373689,-0.068143944126851,-1.27094397304435,-0.595372701646448,-0.756956525636009
"Study2","G7","T1","Conversation","808",17.950324,96.048933,89.5522,0.78837293,-3.7538359,-0.0446468904465716,-1.21698283654215,-0.605622396052404,-0.744906455702951
"Study2","G7","T1","Conversation","809",17.951993,96.0061,89.5522,0.77207338,-3.695037,-0.053996373963023,-1.17899957879876,-0.609808890950612,-0.744906455702951
"Study2","G7","T1","Conversation","810",17.953659,96.0061,89.5522,0.67824704,-3.7229523,-0.107815517389619,-1.1970324677624,-0.609808890950612,-0.744906455702951
"Study2","G7","T1","Conversation","811",17.955325,96.0061,89.5522,0.50952453,-3.8124724,-0.204595387146717,-1.25486118618254,-0.609808890950612,-0.744906455702951
"Study2","G7","T1","Conversation","812",17.956993,96.0061,89.5522,0.30367739,-3.8977293,-0.322670085057927,-1.30993593770175,-0.609808890950612,-0.744906455702951
"Study2","G7","T1","Conversation","813",17.95866,96.0061,89.5522,0.0579131995,-3.9552187,-0.463641354081536,-1.34707327696682,-0.609808890950612,-0.744906455702951
"Study2","G7","T1","Conversation","814",17.960324,96.0061,88.340652,-0.240365615,-3.979196,-0.63473521001464,-1.36256227362986,-0.609808890950612,-0.839641496046975
"Study2","G7","T1","Conversation","815",17.961992,96.0061,88.2353,-0.31105653,-3.9580473,-0.675283786175047,-1.34890051255886,-0.609808890950612,-0.847879325642107
"Study2","G7","T1","Conversation","816",17.963658,96.0061,88.2353,0.2839843635,-3.895282,-0.333966079527148,-1.30835501651657,-0.609808890950612,-0.847879325642107
"Study2","G7","T1","Conversation","817",17.965324,96.0061,88.2353,1.38545199,-3.7196955,0.297839916213017,-1.19492862102686,-0.609808890950612,-0.847879325642107
"Study2","G7","T1","Conversation","818",17.966991,99.284809,88.2353,2.5595832,-3.2442202,0.9713260182248,-0.887778302389663,-0.289348066324572,-0.847879325642107
"Study2","G7","T1","Conversation","819",17.968658,100.624,88.2353,3.4125246,-2.5534152,1.46057643064717,-0.441528043193937,-0.158455616829429,-0.847879325642107
"Study2","G7","T1","Conversation","820",17.970326,100.624,90.43778,3.7136808,-1.8030394,1.63332076578385,0.0432041102273624,-0.158455616829429,-0.675659956985723
"Study2","G7","T1","Conversation","821",17.971992,100.624,93.0233,3.6334079,-1.1187012,1.58727592679334,0.485276908090054,-0.158455616829429,-0.473489393780402
"Study2","G7","T1","Conversation","822",17.973659,100.624,93.0233,3.4303832,-0.54136048,1.47082019113914,0.858230847254142,-0.158455616829429,-0.473489393780402
"Study2","G7","T1","Conversation","823",17.975325,100.624,93.0233,3.2287048,-0.0820068379,1.35513669825594,1.15496680291403,-0.158455616829429,-0.473489393780402
"Study2","G7","T1","Conversation","824",17.976993,100.624,93.0233,3.039322,0.2506439,1.24650600802833,1.36985447455729,-0.158455616829429,-0.473489393780402
"Study2","G7","T1","Conversation","825",17.978658,100.624,93.0233,2.8732395,0.47544248,1.15124045799038,1.51507117766718,-0.158455616829429,-0.473489393780402
"Study2","G7","T1","Conversation","826",17.980323,100.624,93.922075,2.7567565,0.61502073,1.08442536871204,1.60523675296063,-0.158455616829429,-0.403211133335748
"Study2","G7","T1","Conversation","827",17.981992,100.624,96.6184,2.675314,0.69475093,1.03770964273871,1.65674133444994,-0.158455616829429,-0.192376352001787
"Study2","G7","T1","Conversation","828",17.983658,105.53152,96.6184,2.5931643,0.72678238,0.990588264171118,1.67743319809441,0.321205099040381,-0.192376352001787
"Study2","G7","T1","Conversation","829",17.985323,107.536,96.6184,2.5107209,0.7193177,0.943298418172903,1.67261112039547,0.517122856226641,-0.192376352001787
"Study2","G7","T1","Conversation","830",17.986991,107.536,96.6184,2.4182706,0.65412904,0.890268576493777,1.63050016806939,0.517122856226641,-0.192376352001787
"Study2","G7","T1","Conversation","831",17.98866,107.536,96.6184,2.2602997,0.50020754,0.799655870889697,1.53106905614808,0.517122856226641,-0.192376352001787
"Study2","G7","T1","Conversation","832",17.990325,107.536,96.627748,2.2658232,0.25599362,0.802824171376711,1.3733103180104,0.517122856226641,-0.191645400230057
"Study2","G7","T1","Conversation","833",17.991992,107.536,96.7742,2.5227753,-0.0708191149,0.950212867596397,1.16219391373193,0.517122856226641,-0.180193822472954
"Study2","G7","T1","Conversation","834",17.993659,107.536,96.7742,2.8777806,-0.45121461,1.15384525012247,0.916463804243341,0.517122856226641,-0.180193822472954
"Study2","G7","T1","Conversation","835",17.995326,107.536,96.7742,3.1690007,-0.8265686,1.32089020072598,0.673990435741883,0.517122856226641,-0.180193822472954
"Study2","G7","T1","Conversation","836",17.996991,107.536,96.7742,3.3500362,-1.1471864,1.42473284810842,0.466875871787129,0.517122856226641,-0.180193822472954
"Study2","G7","T1","Conversation","837",17.998657,107.536,96.7742,3.5972626,-1.3789059,1.56654284603055,0.317188352247311,0.517122856226641,-0.180193822472954
"Study2","G7","T1","Conversation","838",18.000324,104.76061,96.7742,3.9865359,-1.5340516,1.78983148294044,0.216966424441197,0.245856401027699,-0.180193822472954
"Study2","G7","T1","Conversation","839",18.001992,103.627,96.643328,2.84523282803999,-1.6480168,1.1351757250474,0.143346517174613,0.135057426368976,-0.190427147277174
