"study","group","trial","condition",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S"
"Study2","G6","T2","Conversation","18",14.194458,127.201,92.3077,4.4884859,5.5716503,-0.253288093897467,-0.101278849545728,0.364277714331937,0.013309083250126
"Study2","G6","T2","Conversation","19",14.196123,127.201,92.3077,4.6688693,5.5665283,-0.0261903206323203,-0.119332924209925,0.364277714331937,0.013309083250126
"Study2","G6","T2","Conversation","20",14.197792,127.201,104.195026,4.7571653,5.5577149,0.0849719314830033,-0.150398480954445,0.364277714331937,0.49001660212554
"Study2","G6","T2","Conversation","21",14.199459,121.971459,104.396652230974,4.7666658,5.549314,0.0969328014682994,-0.180010053747581,0.176174675660114,0.498102250681644
"Study2","G6","T2","Conversation","22",14.201126,99.6771,97.5685025941559,4.6868072,5.54641,-0.00360699452219708,-0.190246100765314,-0.625738278677659,0.224278661433931
"Study2","G6","T2","Conversation","23",14.202791,99.6771,97.5685025941559,4.5631194,5.5473228,-0.159326556078664,-0.187028654581503,-0.625738278677659,0.224278661433931
"Study2","G6","T2","Conversation","24",14.204458,99.6771,97.5685025941559,4.4500636,5.5489424,-0.301660720057775,-0.181319872987179,-0.625738278677659,0.224278661433931
"Study2","G6","T2","Conversation","25",14.206125,99.6771,97.5685025941559,4.3704951,5.5493481,-0.401835288072613,-0.179889857740935,-0.625738278677659,0.224278661433931
"Study2","G6","T2","Conversation","26",14.207792,99.6771,97.5685025941559,4.3271299,5.5434426,-0.456430890313161,-0.200705620710363,-0.625738278677659,0.224278661433931
"Study2","G6","T2","Conversation","27",14.209459,99.6771,97.5685025941559,4.3057613,5.5364089,-0.483333374010629,-0.225498073846939,-0.625738278677659,0.224278661433931
"Study2","G6","T2","Conversation","28",14.211125,99.6771,97.5685025941559,4.2844419,5.5329353,-0.510173916252037,-0.237741852400933,-0.625738278677659,0.224278661433931
"Study2","G6","T2","Conversation","29",14.212792,99.6771,97.5685025941559,4.2762592,5.5384844,-0.520475712034224,-0.218182331565498,-0.625738278677659,0.224278661433931
"Study2","G6","T2","Conversation","30",14.214457,99.6771,97.5685025941559,4.2899081,5.5461623,-0.503292119766208,-0.191119196098059,-0.625738278677659,0.224278661433931
"Study2","G6","T2","Conversation","31",14.216126,101.797101,73.2923265707143,4.3139274,5.5575439,-0.473052477174996,-0.151001223392472,-0.549483282285566,-0.749248575887367
"Study2","G6","T2","Conversation","32",14.217792,110.835,66.4452,4.3371891,5.5693784,-0.443766632289259,-0.109286864428506,-0.224396192403484,-1.02383318128568
"Study2","G6","T2","Conversation","33",14.21946,110.835,66.4452,4.3448118,5.5764158,-0.434169861210168,-0.0844813694964824,-0.224396192403484,-1.02383318128568
"Study2","G6","T2","Conversation","34",14.221123,110.835,66.4452,4.323648,5.574462,-0.46081450730193,-0.0913681424521452,-0.224396192403484,-1.02383318128568
"Study2","G6","T2","Conversation","35",14.222792,110.835,66.4452,4.2868466,5.5686646,-0.507146464638581,-0.111802873506074,-0.224396192403484,-1.02383318128568
"Study2","G6","T2","Conversation","36",14.224458,110.835,66.4452,4.2558108,5.5628259,-0.546219689067782,-0.132383179195617,-0.224396192403484,-1.02383318128568
"Study2","G6","T2","Conversation","37",14.226125,110.835,66.4452,4.237276,5.5618573,-0.569554495973046,-0.135797309753943,-0.224396192403484,-1.02383318128568
"Study2","G6","T2","Conversation","38",14.227792,110.835,95.0237492569156,4.2299415,5.5649236,-0.578788431124579,-0.12498918614152,-0.224396192403484,0.122228541032948
"Study2","G6","T2","Conversation","39",14.229459,110.835,103.067427205032,4.2347057,5.5669996,-0.572790433462988,-0.11767168145529,-0.224396192403484,0.444797448227021
"Study2","G6","T2","Conversation","40",14.231123,110.835,134.228,4.2286623,5.5671304,-0.580398908982081,-0.117210636362343,-0.224396192403484,1.69440390672119
"Study2","G6","T2","Conversation","41",14.232791,105.350118,134.228,4.2102505,5.5655217,-0.603578862247199,-0.122880997532256,-0.421683673457058,1.69440390672119
"Study2","G6","T2","Conversation","42",14.23446,81.9672,134.228,4.1836336,5.5530493,-0.637088812282629,-0.166843832526736,-1.26275135584335,1.69440390672119
"Study2","G6","T2","Conversation","43",14.236125,81.9672,134.228,4.1599176,5.5296993,-0.666946608458753,-0.249148136198931,-1.26275135584335,1.69440390672119
"Study2","G6","T2","Conversation","44",14.237792,81.9672,134.228,4.1482111,5.5026979,-0.681684772185174,-0.344322929568284,-1.26275135584335,1.69440390672119
"Study2","G6","T2","Conversation","45",14.239458,81.9672,134.228,4.14083,5.47927,-0.690977375463787,-0.426901815906695,-1.26275135584335,1.69440390672119
"Study2","G6","T2","Conversation","46",14.241124,81.9672,134.228,4.1138763,5.4621396,-0.724911347499222,-0.487283213920661,-1.26275135584335,1.69440390672119
"Study2","G6","T2","Conversation","47",14.242792,81.9672,124.12592,4.0817594,5.4516841,-0.765345647297205,-0.524136860475035,-1.26275135584335,1.28928861903741
"Study2","G6","T2","Conversation","48",14.24446,81.9672,71.09,4.1114378,5.4497239,-0.727981352389401,-0.531046192212005,-1.26275135584335,-0.837566641302466
"Study2","G6","T2","Conversation","49",14.246125,81.9672,71.09,4.206363,5.4545773,-0.60847311855664,-0.513938881400757,-1.26275135584335,-0.837566641302466
"Study2","G6","T2","Conversation","50",14.247792,81.9672,71.09,4.3214846,5.4639003,-0.463538168806713,-0.481077081694726,-1.26275135584335,-0.837566641302466
"Study2","G6","T2","Conversation","51",14.249457,88.769732,71.09,4.4147885,5.4691569,-0.346071107386683,-0.462548567661182,-1.01806889903455,-0.837566641302466
"Study2","G6","T2","Conversation","52",14.251125,117.77,71.09,4.4738678,5.4655127,-0.271691882490914,-0.475393678729371,0.0250510484134625,-0.837566641302466
"Study2","G6","T2","Conversation","53",14.252792,117.77,71.09,4.5033507,5.4596176,-0.234573716742852,-0.496172783679174,0.0250510484134625,-0.837566641302466
"Study2","G6","T2","Conversation","54",14.254459,117.77,71.09,4.5056184,5.4593946,-0.231718744387118,-0.496958816215315,0.0250510484134625,-0.837566641302466
"Study2","G6","T2","Conversation","55",14.256124,117.77,71.09,4.4827819,5.4594644,-0.260469274087575,-0.496712784506695,0.0250510484134625,-0.837566641302466
"Study2","G6","T2","Conversation","56",14.257792,117.77,71.849928,4.4564796,5.4647705,-0.293583151316587,-0.478009792398984,0.0250510484134625,-0.80709188260535
"Study2","G6","T2","Conversation","57",14.259457,117.77,72.5514,4.4463119,5.4705727,-0.306384007876714,-0.457558142259078,0.0250510484134625,-0.778961336115705
"Study2","G6","T2","Conversation","58",14.261125,117.77,72.5514,4.4573883,5.4606171,-0.292439122838545,-0.492649736504855,0.0250510484134625,-0.778961336115705
"Study2","G6","T2","Conversation","59",14.262793,117.77,72.5514,4.4904295,5.4293398,-0.250841154588648,-0.602896263153522,0.0250510484134625,-0.778961336115705
"Study2","G6","T2","Conversation","60",14.264458,117.77,72.5514,4.5900207,5.3945157,-0.125458554211874,-0.725644584417372,0.0250510484134625,-0.778961336115705
"Study2","G6","T2","Conversation","61",14.266124,117.6636,72.5514,4.7623689,5.3726097,0.0915231217419887,-0.802859063057336,0.0212239126639425,-0.778961336115705
"Study2","G6","T2","Conversation","62",14.267792,117.21,72.5514,4.9629729,5.3673747,0.344078078063253,-0.821311441203971,0.00490822867914518,-0.778961336115705
"Study2","G6","T2","Conversation","63",14.269459,117.21,72.5514,5.1235657,5.3746307,0.546260026526444,-0.795735422897956,0.00490822867914518,-0.778961336115705
"Study2","G6","T2","Conversation","64",14.271125,117.21,73.063613,5.2294248,5.369873,0.679533741789891,-0.812505409432483,0.00490822867914518,-0.758420485434422
"Study2","G6","T2","Conversation","65",14.272793,117.21,73.8007,5.2770934,5.3188905,0.739547207079196,-0.992209013799409,0.00490822867914518,-0.728861700307697
"Study2","G6","T2","Conversation","66",14.274458,117.21,73.8007,5.2689972,5.2152372,0.729354312434183,-1.35756715854567,0.00490822867914518,-0.728861700307697
"Study2","G6","T2","Conversation","67",14.276124,117.21,73.8007,5.2035282,5.0783632,0.646930629778817,-1.84002194487664,0.00490822867914518,-0.728861700307697
"Study2","G6","T2","Conversation","68",14.277791,117.21,73.8007,5.1078057,4.9469604,0.526418617025022,-2.30319179303839,0.00490822867914518,-0.728861700307697
"Study2","G6","T2","Conversation","69",14.27946,117.21,73.8007,5.0157804,4.8428372,0.410561278078882,-2.67020624580587,0.00490822867914518,-0.728861700307697
"Study2","G6","T2","Conversation","70",14.281125,117.21,73.8007,4.9440948,5.43113920720247,0.320311065835539,-0.596553695409541,0.00490822867914518,-0.728861700307697
"Study2","G6","T2","Conversation","71",14.282791,120.54203,73.8007,4.8835479,5.50933382831738,0.244084172628584,-0.320932545868897,0.124759085177961,-0.728861700307697
"Study2","G6","T2","Conversation","72",14.284458,134.747,77.031826,4.8348416,5.50933382831738,0.182764271384987,-0.320932545868897,0.635702210251862,-0.599286549543443
"Study2","G6","T2","Conversation","73",14.286124,134.747,78.2269,4.806028,5.50933382831738,0.146488736054393,-0.320932545868897,0.635702210251862,-0.551361493781321
"Study2","G6","T2","Conversation","74",14.287792,134.747,78.2269,4.8032022,5.50933382831738,0.142931131043663,-0.320932545868897,0.635702210251862,-0.551361493781321
"Study2","G6","T2","Conversation","75",14.289459,134.747,78.2269,4.8174071,5.50933382831738,0.160814712124039,-0.320932545868897,0.635702210251862,-0.551361493781321
"Study2","G6","T2","Conversation","76",14.291125,134.747,78.2269,4.8370025,5.50933382831738,0.18548478545806,-0.320932545868897,0.635702210251862,-0.551361493781321
"Study2","G6","T2","Conversation","77",14.292791,134.747,79.453062,4.8383604,5.01805594849521,0.1871943444658,-2.05259352267045,0.635702210251862,-0.502189741886966
"Study2","G6","T2","Conversation","78",14.294458,134.747,139.535,4.8115505,4.8477141,0.153441412702338,-2.65301610196951,0.635702210251862,1.90722610093643
"Study2","G6","T2","Conversation","79",14.296124,134.747,118.551751297078,4.7806211,4.8993433,0.114502142966725,-2.47103300324778,0.635702210251862,1.06575238118518
"Study2","G6","T2","Conversation","80",14.297793,134.747,97.5685025941559,4.7611339,4.9407161,0.0899682904771243,-2.32520176149322,0.635702210251862,0.224278661433931
"Study2","G6","T2","Conversation","81",14.299459,138.90078,97.5685025941559,4.7519955,4.9592994,0.0784632945007425,-2.25969916764176,0.785110856244742,0.224278661433931
"Study2","G6","T2","Conversation","82",14.301124,156.609,97.5685025941559,4.7420192,4.945261,0.0659034053123512,-2.30918185443712,1.42206350495123,0.224278661433931
"Study2","G6","T2","Conversation","83",14.302792,156.609,97.5685025941559,4.7255527,4.9037019,0.0451725316096129,-2.45566976821628,1.42206350495123,0.224278661433931
"Study2","G6","T2","Conversation","84",14.304458,156.609,97.5685025941559,4.7081977,4.8595916,0.0233230606770512,-2.61115017619365,1.42206350495123,0.224278661433931
"Study2","G6","T2","Conversation","85",14.306125,156.609,97.5685025941559,4.6933989,4.8269133,0.00469177571958769,-2.72633496106265,1.42206350495123,0.224278661433931
"Study2","G6","T2","Conversation","86",14.307793,156.609,97.928285115487,4.6827303,4.8062938,-0.008739700258005,-2.79901477217909,1.42206350495123,0.238706719777626
"Study2","G6","T2","Conversation","87",14.309459,156.609,98.1997,4.6764563,4.7971553,-0.016638494878051,-2.83122624451777,1.42206350495123,0.249591044493045
"Study2","G6","T2","Conversation","88",14.311123,156.609,98.1997,4.6743989,4.7967528,-0.019228705278319,-2.83264498037336,1.42206350495123,0.249591044493045
"Study2","G6","T2","Conversation","89",14.312792,156.609,98.1997,4.6871798,4.8010902,-0.0031379013001008,-2.81735647130494,1.42206350495123,0.249591044493045
"Study2","G6","T2","Conversation","90",14.314459,156.609,98.1997,4.715128,4.8415652,0.0320481190696724,-2.6746898035905,1.42206350495123,0.249591044493045
"Study2","G6","T2","Conversation","91",14.316125,153.94691,113.010055,4.7431089,4.9432105,0.067275307846216,-2.31640947647909,1.32630993533242,0.843518357137964
"Study2","G6","T2","Conversation","92",14.317792,142.598,140.515,4.75688,5.0527007,0.0846127465762297,-1.93047737070053,0.918097349062799,1.94652622347853
"Study2","G6","T2","Conversation","93",14.319458,142.598,112.170311712143,4.7414885,5.1180391,0.0652352685088995,-1.70017195249687,0.918097349062799,0.809842832529095
"Study2","G6","T2","Conversation","94",14.321123,142.598,97.5685025941559,4.6884487,5.1394305,-0.00154039086124543,-1.62477134086631,0.918097349062799,0.224278661433931
"Study2","G6","T2","Conversation","95",14.322792,142.598,97.5685025941559,4.6225495,5.1249729,-0.0845056835653114,-1.67573162783724,0.918097349062799,0.224278661433931
"Study2","G6","T2","Conversation","96",14.324459,142.598,97.5685025941559,4.5670409,5.085727,-0.154389494697963,-1.814065952098,0.918097349062799,0.224278661433931
"Study2","G6","T2","Conversation","97",14.326126,142.598,97.5685025941559,4.5243554,5.0345336,-0.208129373205129,-1.99451293880516,0.918097349062799,0.224278661433931
"Study2","G6","T2","Conversation","98",14.327791,142.598,97.5685025941559,4.5097752,4.9912361,-0.226485446733849,-2.14712838155663,0.918097349062799,0.224278661433931
"Study2","G6","T2","Conversation","99",14.329458,142.598,97.5685025941559,4.5217164,4.9636079,-0.21145180211847,-2.24451252557017,0.918097349062799,0.224278661433931
"Study2","G6","T2","Conversation","100",14.331125,142.598,96.123415530552,4.536654,4.9498864,-0.192645771752453,-2.29287820020991,0.918097349062799,0.166327540328178
"Study2","G6","T2","Conversation","101",14.332792,139.16413,94.0439,4.531705,4.9489586,-0.198876427566065,-2.29614851853741,0.794583376918013,0.0829344636150199
"Study2","G6","T2","Conversation","102",14.334459,124.525,94.0439,4.5196384,4.9555001,-0.21406794735603,-2.27309097667567,0.268023811458664,0.0829344636150199
"Study2","G6","T2","Conversation","103",14.336125,124.525,94.0439,4.5137983,4.957387,-0.221420473728444,-2.26644001348085,0.268023811458664,0.0829344636150199
"Study2","G6","T2","Conversation","104",14.337792,124.525,94.0439,4.5137705,4.9484613,-0.221455473169063,-2.2979014063411,0.268023811458664,0.0829344636150199
"Study2","G6","T2","Conversation","105",14.339457,124.525,94.0439,4.512447,4.9321073,-0.22312172351647,-2.35554614219785,0.268023811458664,0.0829344636150199
"Study2","G6","T2","Conversation","106",14.341126,124.525,99.541832,4.4900112,4.9136022,-0.251367782862408,-2.42077309594022,0.268023811458664,0.303413444562101
"Study2","G6","T2","Conversation","107",14.342792,124.525,105.603887101266,4.4413481,4.8962856,-0.312633296486051,-2.48181081349782,0.268023811458664,0.546514983681217
"Study2","G6","T2","Conversation","108",14.34446,124.525,97.5685025941559,4.3802553,4.8834204,-0.389547462881257,-2.52715819369497,0.268023811458664,0.224278661433931
"Study2","G6","T2","Conversation","109",14.346123,124.525,97.5685025941559,4.3211207,4.8731753,-0.463996308966457,-2.56327022031391,0.268023811458664,0.224278661433931
"Study2","G6","T2","Conversation","110",14.347792,124.525,97.5685025941559,4.2752685,4.8558437,-0.521722976272363,-2.62436081001519,0.268023811458664,0.224278661433931
"Study2","G6","T2","Conversation","111",14.349458,125.26486,97.5685025941559,4.217819,4.8302156,-0.594050327487586,-2.71469498238956,0.294636073259793,0.224278661433931
"Study2","G6","T2","Conversation","112",14.351125,128.419,97.5685025941559,3.9875584,4.8122137,-0.883942133112141,-2.77814825195172,0.408088347254078,0.224278661433931
"Study2","G6","T2","Conversation","113",14.352792,128.419,97.5685025941559,3.4789731,4.8450466,-1.52423713334712,-2.66241853152179,0.408088347254078,0.224278661433931
"Study2","G6","T2","Conversation","114",14.354459,128.419,97.5685025941559,2.9016206,4.985843,-2.25110815994416,-2.16613803209772,0.408088347254078,0.224278661433931
"Study2","G6","T2","Conversation","115",14.356123,128.419,97.5685025941559,4.17260601232785,5.174249,-0.650972243933393,-1.50204275853611,0.408088347254078,0.224278661433931
"Study2","G6","T2","Conversation","116",14.357791,128.419,94.4572183087987,4.51480245405835,5.3365113,-0.220156271198354,-0.930099049167846,0.408088347254078,0.0995094229871462
"Study2","G6","T2","Conversation","117",14.35946,128.419,69.2841,4.51480245405835,5.460135,-0.220156271198354,-0.494349047202944,0.408088347254078,-0.909987142627753
"Study2","G6","T2","Conversation","118",14.361125,128.419,69.2841,4.51480245405835,5.5504336,-0.220156271198354,-0.176063676942811,0.408088347254078,-0.909987142627753
"Study2","G6","T2","Conversation","119",14.362792,128.419,69.2841,4.51480245405835,5.5783323,-0.220156271198354,-0.0777260719381196,0.408088347254078,-0.909987142627753
"Study2","G6","T2","Conversation","120",14.364458,128.419,69.2841,4.51480245405835,5.5308533,-0.220156271198354,-0.245080505944637,0.408088347254078,-0.909987142627753
"Study2","G6","T2","Conversation","121",14.366124,127.71163,69.2841,4.51480245405835,5.4470491,-0.220156271198354,-0.540474352874207,0.382644728690749,-0.909987142627753
"Study2","G6","T2","Conversation","122",14.367792,124.696,69.2841,4.51480245405835,5.3735201,-0.220156271198354,-0.799650076416514,0.274174565341822,-0.909987142627753
"Study2","G6","T2","Conversation","123",14.36946,124.696,85.330234,4.51480245405835,5.3239075,-0.220156271198354,-0.97452504414102,0.274174565341822,-0.266502415559409
"Study2","G6","T2","Conversation","124",14.371125,124.696,104.167,4.51480245405835,5.2978722,-0.220156271198354,-1.06629451897599,0.274174565341822,0.488892698825168
"Study2","G6","T2","Conversation","125",14.372792,124.696,98.030397412565,4.51480245405835,5.2921926,-0.220156271198354,-1.0863140274615,0.274174565341822,0.242801644051318
"Study2","G6","T2","Conversation","126",14.374457,124.696,97.5685025941559,4.51480245405835,5.3017543,-0.220156271198354,-1.05261085570894,0.274174565341822,0.224278661433931
"Study2","G6","T2","Conversation","127",14.376125,124.696,97.5685025941559,4.51480245405835,5.3139046,-0.220156271198354,-1.00978336187989,0.274174565341822,0.224278661433931
"Study2","G6","T2","Conversation","128",14.377792,124.696,97.5685025941559,4.51480245405835,5.3150855,-0.220156271198354,-1.00562091424792,0.274174565341822,0.224278661433931
"Study2","G6","T2","Conversation","129",14.379459,124.696,97.5685025941559,4.51480245405835,5.3007468,-0.220156271198354,-1.05616210135989,0.274174565341822,0.224278661433931
"Study2","G6","T2","Conversation","130",14.381124,124.696,97.5685025941559,4.07647086508435,5.3111627,-0.772003768294924,-1.01944803726485,0.274174565341822,0.224278661433931
"Study2","G6","T2","Conversation","131",14.382792,124.45603,97.5685025941559,3.1999453,5.3937138,-1.87552551165173,-0.728471129218859,0.265543007392457,0.224278661433931
"Study2","G6","T2","Conversation","132",14.384457,123.433,97.5685025941559,3.781372,5.4987889,-1.14352517854513,-0.358101410213022,0.228745312976746,0.224278661433931
"Study2","G6","T2","Conversation","133",14.386125,123.433,91.1317917121429,4.0838651,5.5883453,-0.762694628516295,-0.0424321536225015,0.228745312976746,-0.0338473859448306
"Study2","G6","T2","Conversation","134",14.387793,123.433,78.637,4.1761628,5.6513184,-0.646494345411006,0.179536032483688,0.228745312976746,-0.534915595562428
"Study2","G6","T2","Conversation","135",14.389458,123.433,78.637,4.1522063,5.6912197,-0.676654924517657,0.320180516942593,0.228745312976746,-0.534915595562428
"Study2","G6","T2","Conversation","136",14.391124,123.433,94.5394621790909,4.0806277,5.7104285,-0.766770426683801,0.38788787918578,0.228745312976746,0.102807580314514
"Study2","G6","T2","Conversation","137",14.392792,123.433,97.5685025941559,3.9945831,5.7131149,-0.875098227698142,0.397356927639099,0.228745312976746,0.224278661433931
"Study2","G6","T2","Conversation","138",14.394459,123.433,97.5685025941559,3.8670684,5.7131422,-1.03563575181939,0.397453154940609,0.228745312976746,0.224278661433931
"Study2","G6","T2","Conversation","139",14.396125,123.433,97.5685025941559,3.667252,5.7005219,-1.28719914125466,0.352969000609379,0.228745312976746,0.224278661433931
"Study2","G6","T2","Conversation","140",14.397793,123.433,97.5685025941559,3.4182128,5.6572601,-1.60073269132486,0.200479393559881,0.228745312976746,0.224278661433931
"Study2","G6","T2","Conversation","141",14.399458,122.61011,97.5685025941559,3.2190889,5.5780425,-1.85142424217639,-0.0787475617541454,0.199146518456795,0.224278661433931
"Study2","G6","T2","Conversation","142",14.401124,119.102,97.5685025941559,3.1874086,5.4985935,-1.89130887450049,-0.35879015800478,0.0729621839243745,0.224278661433931
"Study2","G6","T2","Conversation","143",14.402791,119.102,97.5685025941559,3.4252929,5.4479244,-1.59181903882416,-0.537389087049614,0.0729621839243745,0.224278661433931
"Study2","G6","T2","Conversation","144",14.40446,119.102,97.5685025941559,3.9270416,5.4352007,-0.960131131241305,-0.582237706691322,0.0729621839243745,0.224278661433931
"Study2","G6","T2","Conversation","145",14.406125,119.102,97.5685025941559,4.5160523,5.4481623,-0.218582749298482,-0.536550534850743,0.0729621839243745,0.224278661433931
"Study2","G6","T2","Conversation","146",14.407791,119.102,97.5685025941559,5.0121555,5.4718845,0.405997627996288,-0.452934297053204,0.0729621839243745,0.224278661433931
"Study2","G6","T2","Conversation","147",14.409458,119.102,99.6210824903896,5.4067808,5.4903807,0.902820101151191,-0.387738714116086,0.0729621839243745,0.306591560872136
"Study2","G6","T2","Conversation","148",14.411124,119.102,148.883,5.6985959,5.4850339,1.2702073408592,-0.406585165973669,0.0729621839243745,2.28210114738904
"Study2","G6","T2","Conversation","149",14.412792,119.102,148.883,5.8685634,5.4205506,1.48419178054403,-0.633876519506227,0.0729621839243745,2.28210114738904
"Study2","G6","T2","Conversation","150",14.414459,119.102,148.883,5.9342709,5.3205932,1.56691572818455,-0.986207320529059,0.0729621839243745,2.28210114738904
"Study2","G6","T2","Conversation","151",14.416125,123.77201,102.69995233474,5.9719275,5.2638236,1.61432435896064,-1.18630935041125,0.240939272473408,0.430060910029443
"Study2","G6","T2","Conversation","152",14.417791,143.681,97.5685025941559,6.0305384,5.2824702,1.68811388105118,-1.12058363611343,0.957052123656131,0.224278661433931
"Study2","G6","T2","Conversation","153",14.419458,143.681,97.5685025941559,6.1190093,5.3490994,1.79949632748895,-0.885728393705062,0.957052123656131,0.224278661433931
"Study2","G6","T2","Conversation","154",14.421124,143.681,97.5685025941559,6.2362335,5.4321169,1.94707839320447,-0.593107514471381,0.957052123656131,0.224278661433931
"Study2","G6","T2","Conversation","155",14.422793,143.681,113.092151193312,6.3583677,5.5101625,2.10084201479892,-0.318011635984068,0.957052123656131,0.846810592298566
"Study2","G6","T2","Conversation","156",14.424459,143.681,126.316,6.4344481,5.5737433,2.19662516019434,-0.0939014230966515,0.957052123656131,1.37711557044251
"Study2","G6","T2","Conversation","157",14.426124,143.681,126.316,6.43000422454058,5.6171133,2.1910304423794,0.0589695683493051,0.957052123656131,1.37711557044251
"Study2","G6","T2","Conversation","158",14.427792,143.681,126.316,6.4153294,5.6332836,2.17255523913884,0.115966796686371,0.957052123656131,1.37711557044251
"Study2","G6","T2","Conversation","159",14.429458,143.681,126.316,6.3297697,5.5972324,2.06483791397901,-0.0111068184120019,0.957052123656131,1.37711557044251
"Study2","G6","T2","Conversation","160",14.431125,143.681,126.316,6.2039732,5.4920991,1.90646355672359,-0.381681681335346,0.957052123656131,1.37711557044251
"Study2","G6","T2","Conversation","161",14.432793,140.4168,146.64414,6.0527467,5.3455692,1.71607352411149,-0.898171676481234,0.839641066197634,2.19231801233332
"Study2","G6","T2","Conversation","162",14.434459,126.501,147.059,5.9145757,5.1815426,1.54212000937666,-1.47633420738992,0.339099189664041,2.2089547968617
"Study2","G6","T2","Conversation","163",14.436123,126.501,118.849416478669,5.8190126,5.0202971,1.42180867686871,-2.04469389037814,0.339099189664041,1.07768939966787
"Study2","G6","T2","Conversation","164",14.437792,126.501,97.5685025941559,5.7656861,4.87356,1.35467207003003,-2.56191422606882,0.339099189664041,0.224278661433931
"Study2","G6","T2","Conversation","165",14.439459,126.501,97.5685025941559,5.7472866,5.43849684548564,1.33150760212893,-0.570619421509391,0.339099189664041,0.224278661433931
"Study2","G6","T2","Conversation","166",14.441125,126.501,97.5685025941559,5.7544917,5.50933382831738,1.34057862621514,-0.320932545868897,0.339099189664041,0.224278661433931
"Study2","G6","T2","Conversation","167",14.442792,126.501,129.889615700422,5.7710423,5.50933382831738,1.36141537952061,-0.320932545868897,0.339099189664041,1.52042529997819
"Study2","G6","T2","Conversation","168",14.444458,126.501,141.844,5.7869591,5.50933382831738,1.3814541959389,-0.320932545868897,0.339099189664041,1.99982200190552
"Study2","G6","T2","Conversation","169",14.446123,126.501,141.844,5.7887141,5.50933382831738,1.38366369299949,-0.320932545868897,0.339099189664041,1.99982200190552
"Study2","G6","T2","Conversation","170",14.447792,126.501,141.844,5.7836957,5.50933382831738,1.3773456644816,-0.320932545868897,0.339099189664041,1.99982200190552
"Study2","G6","T2","Conversation","171",14.449459,126.04595,141.844,5.7970647,5.50933382831738,1.39417687029534,-0.320932545868897,0.322731350163861,1.99982200190552
"Study2","G6","T2","Conversation","172",14.451126,124.106,141.844,5.8259423,5.50933382831738,1.43053297987772,-0.320932545868897,0.25295266597888,1.99982200190552
"Study2","G6","T2","Conversation","173",14.452791,124.106,141.844,5.8651185,5.50933382831738,1.47985474554457,-0.320932545868897,0.25295266597888,1.99982200190552
