"","Resp1","Resp2","HR1","HR2","Resp1S","Resp2S","HR1S","HR2S"
"1",3.99527175954109,0.48701782,119.423,62.8272,-0.211784248058811,-0.956862175487096,0.770401909321518,-0.550222412119176
"2",3.99527175954109,0.72271727,119.78945,62.8272,-0.211784248058811,-0.706773410634213,0.856441835493797,-0.550222412119176
"3",3.99527175954109,0.93208013,121.866,62.8272,-0.211784248058811,-0.484629069340812,1.34400141713671,-0.550222412119176
"4",3.99527175954109,1.2042328,121.866,62.8272,-0.211784248058811,-0.195861636528753,1.34400141713671,-0.550222412119176
"5",3.99527175954109,1.5529961,121.866,62.8272,-0.211784248058811,0.174193460854866,1.34400141713671,-0.550222412119176
"6",3.99527175954109,1.9524597,121.866,62.8272,-0.211784248058811,0.598044082176579,1.34400141713671,-0.550222412119176
"7",3.99527175954109,2.2978397,121.866,62.8272,-0.211784248058811,0.964509331055559,1.34400141713671,-0.550222412119176
"8",3.99527175954109,2.5153685,121.866,62.8272,-0.211784248058811,1.19531813825443,1.34400141713671,-0.550222412119176
"9",3.99527175954109,2.6128758,121.866,90.705792,-0.211784248058811,1.29877820242148,1.34400141713671,0.919130452551239
"10",3.99527175954109,2.6378334,121.866,96.016,-0.211784248058811,1.32525944944048,1.34400141713671,1.19900718867894
"11",3.99527175954109,2.6479183,121.866,96.016,-0.211784248058811,1.33596002674206,1.34400141713671,1.19900718867894
"12",3.99527175954109,2.6646872,120.954257244553,96.016,-0.211784248058811,1.35375265837078,1.12993052242595,1.19900718867894
"13",3.99527175954109,2.6712684,115.787714963688,96.016,-0.211784248058811,1.36073563681748,-0.0831378809350168,1.19900718867894
"14",3.99527175954109,2.6829104,115.787714963688,96.016,-0.211784248058811,1.37308837417185,-0.0831378809350168,1.19900718867894
"15",3.99527175954109,2.6922676,115.787714963688,96.016,-0.211784248058811,1.38301682581007,-0.0831378809350168,1.19900718867894
"16",3.99527175954109,2.6921452,115.787714963688,96.016,-0.211784248058811,1.38288695336099,-0.0831378809350168,1.19900718867894
"17",3.99527175954109,2.6838322,115.787714963688,96.016,-0.211784248058811,1.37406644952773,-0.0831378809350168,1.19900718867894
"18",3.99527175954109,2.6810854,115.787714963688,96.016,-0.211784248058811,1.37115195897929,-0.0831378809350168,1.19900718867894
"19",3.99527175954109,2.6820785,115.787714963688,122.59696,-0.211784248058811,1.37220568715887,-0.0831378809350168,2.59996781544552
"20",3.99527175954109,2.643973,115.787714963688,127.66,-0.211784248058811,1.33177386846306,-0.0831378809350168,2.86681745863915
"21",3.99527175954109,2.5503265,115.787714963688,127.66,-0.211784248058811,1.23241030389897,-0.0831378809350168,2.86681745863915
"22",3.99527175954109,2.4280944,115.787714963688,127.66,-0.211784248058811,1.10271600501803,-0.0831378809350168,2.86681745863915
"23",3.99527175954109,2.3224488,115.787714963688,127.66,-0.211784248058811,0.990620802351488,-0.0831378809350168,2.86681745863915
"24",3.99527175954109,2.2453951,115.787714963688,127.66,-0.211784248058811,0.908863018613152,-0.0831378809350168,2.86681745863915
"25",3.99527175954109,2.1493923,115.787714963688,127.66,-0.211784248058811,0.806999303299356,-0.0831378809350168,2.86681745863915
"26",3.99527175954109,2.040143,115.787714963688,127.66,-0.211784248058811,0.691080396835883,-0.0831378809350168,2.86681745863915
"27",3.99527175954109,1.8978729,115.787714963688,127.66,-0.211784248058811,0.540124789665412,-0.0831378809350168,2.86681745863915
"28",3.99527175954109,1.7330075,115.787714963688,127.66,-0.211784248058811,0.365194452522171,-0.0831378809350168,2.86681745863915
"29",3.99527175954109,1.6013764,115.787714963688,75.328588,-0.211784248058811,0.225527350137221,-0.0831378809350168,0.108668476995896
"30",3.99527175954109,1.502786,115.787714963688,65.3607,-0.211784248058811,0.120918063342739,-0.0831378809350168,-0.416693233793295
"31",3.99527175954109,1.3852908,115.787714963688,65.3607,-0.211784248058811,-0.00375015053787216,-0.0831378809350168,-0.416693233793295
"32",3.99527175954109,1.2577023,115.787714963688,65.3607,-0.211784248058811,-0.139127854535196,-0.0831378809350168,-0.416693233793295
"33",3.99527175954109,1.1669975,115.787714963688,65.3607,-0.211784248058811,-0.235370130018774,-0.0831378809350168,-0.416693233793295
"34",3.99527175954109,1.1441619,115.787714963688,65.3607,-0.211784248058811,-0.259599830167308,-0.0831378809350168,-0.416693233793295
"35",3.99527175954109,1.1218596,115.787714963688,65.3607,-0.211784248058811,-0.283263672659849,-0.0831378809350168,-0.416693233793295
"36",3.99527175954109,1.0885469,115.787714963688,65.3607,-0.211784248058811,-0.318610093692713,-0.0831378809350168,-0.416693233793295
"37",3.99527175954109,1.0538448,115.787714963688,65.3607,-0.211784248058811,-0.355430736790528,-0.0831378809350168,-0.416693233793295
"38",3.99527175954109,0.98591631,115.787714963688,65.3607,-0.211784248058811,-0.427506221745718,-0.0831378809350168,-0.416693233793295
"39",3.99527175954109,0.90455626,115.787714963688,62.957712,-0.211784248058811,-0.513833255656356,-0.0831378809350168,-0.543343722511255
"40",3.99527175954109,0.86896064,115.787714963688,62.5,-0.211784248058811,-0.551601967632445,-0.0831378809350168,-0.5674676251242
"41",3.99527175954109,0.85171504,115.787714963688,62.5,-0.211784248058811,-0.569900401519952,-0.0831378809350168,-0.5674676251242
"42",4.2151773020604,0.81789851,115.787714963688,62.5,0.439504180382102,-0.605781411082386,-0.0831378809350168,-0.5674676251242
"43",4.688049,0.72059021,115.787714963688,62.5,1.83999577998884,-0.709030326414746,-0.0831378809350168,-0.5674676251242
