"","Resp1","Resp2","HR1","HR2","Resp1S","Resp2S","HR1S","HR2S"
"1",1.1387999,6.2347899,81.4667,115.99,0.605043797087298,2.24217641467072,1.20483303207536,-0.154444724778833
"2",1.0655,6.1928253,81.4667,115.99,0.496886646529142,2.13334492773113,1.20483303207536,-0.154444724778833
"3",0.97697769,6.1385957,81.4667,115.99,0.366268176238926,1.99270524561478,1.20483303207536,-0.154444724778833
"4",0.96851207,6.0764827,81.4667,115.99,0.353776790344701,1.83162066126799,1.20483303207536,-0.154444724778833
"5",1.1310577,6.0062226,81.4667,115.99,0.593619848472752,1.64940729201094,1.20483303207536,-0.154444724778833
"6",1.4430692,5.9333378,84.579788,115.99,1.05400621709503,1.46038699492017,1.42602517849007,-0.154444724778833
"7",1.8081693,5.8811891,86.3309,115.99,1.59272709508392,1.32514394332509,1.55044576084834,-0.154444724778833
"8",1.38363940724973,5.8584589,86.3309,115.99,0.966315005481762,1.26619517544849,1.55044576084834,-0.154444724778833
"9",0.704790814499452,5.8582415,86.3309,114.43988,-0.0353552485333702,1.26563136773292,1.55044576084834,-0.378259027199072
"10",0.704790814499452,5.8648221,86.3309,113.009,-0.0353552485333702,1.28269757312877,1.55044576084834,-0.584856844817756
"11",0.704790814499452,5.8787813,86.3309,113.009,-0.0353552485333702,1.31889952650107,1.55044576084834,-0.584856844817756
"12",0.704790814499452,5.9108644,86.3309,113.009,-0.0353552485333702,1.40210421518229,1.55044576084834,-0.584856844817756
"13",0.704790814499452,5.9515171,86.3309,113.009,-0.0353552485333702,1.50753340524032,1.55044576084834,-0.584856844817756
"14",0.704790814499452,6.0011353,86.3309,113.009,-0.0353552485333702,1.63621382838903,1.55044576084834,-0.584856844817756
"15",0.704790814499452,6.1038815,86.3309,113.009,-0.0353552485333702,1.90267703126463,1.55044576084834,-0.584856844817756
"16",0.704790814499452,6.2173491,86.857492,113.009,-0.0353552485333702,2.19694523893174,1.58786134780406,-0.584856844817756
"17",2.02530002443498,5.82048002335032,87.1537,113.009,1.91311280438934,1.16770031029833,1.60890761546665,-0.584856844817756
"18",1.9254636,5.72242095387686,87.1537,113.009,1.765799872328,0.913392766828123,1.60890761546665,-0.584856844817756
"19",1.8436675,6.2106474,87.1537,112.89096,1.64510621377226,2.17956497137234,1.60890761546665,-0.601900067444189
"20",1.7524319,6.0543214,87.1537,112.782,1.51048416755578,1.77414728533889,1.60890761546665,-0.61763227294551
"21",1.6472686,5.8352815,87.1537,112.782,1.35531120181786,1.20608663383499,1.60890761546665,-0.61763227294551
"22",1.5606136,5.5594145,87.1537,112.782,1.22744802763049,0.490649913180778,1.60890761546665,-0.61763227294551
"23",1.5149753,5.2871427,87.1537,112.782,1.16010675589181,-0.215462973531366,1.60890761546665,-0.61763227294551
"24",1.477478,5.0931611,87.1537,112.782,1.10477787929546,-0.718537135251534,1.60890761546665,-0.61763227294551
"25",1.3948058,5.0045441,87.1537,112.782,0.982791497562691,-0.948357504756454,1.60890761546665,-0.61763227294551
"26",1.301782,4.9820291,83.691428,112.782,0.845530885446006,-1.00674817042335,1.3629051333166,-0.61763227294551
"27",1.2361204,4.9699519,81.7439,112.782,0.748644374590064,-1.03806932287248,1.2245287371072,-0.61763227294551
"28",1.1884122,4.9474889,81.7439,112.782,0.678248876502637,-1.09632513112811,1.2245287371072,-0.61763227294551
"29",1.1536866,4.9284234,81.7439,111.80804,0.627009762296174,-1.14576982294567,1.2245287371072,-0.758257629682547
"30",1.1446548,4.9149838,81.7439,110.909,0.613682953495464,-1.18062423957,1.2245287371072,-0.888065651285966
"31",1.1654511,4.8936742,81.7439,110.909,0.64436878731178,-1.23588880670725,1.2245287371072,-0.888065651285966
"32",1.1902403,4.8712378,81.7439,110.909,0.680946316566476,-1.29407563021019,1.2245287371072,-0.888065651285966
"33",1.1476346,4.8711794,81.7439,110.909,0.618079776372892,-1.29422708545669,1.2245287371072,-0.888065651285966
"34",1.0558195,4.9175018,81.7439,110.909,0.482602653017851,-1.17409402877056,1.2245287371072,-0.888065651285966
"35",0.98279112,5.0283724,81.7439,110.909,0.374846141881025,-0.886560911431538,1.2245287371072,-0.888065651285966
"36",0.88689274,5.144037,76.602268,110.909,0.233343963515935,-0.58659497813839,0.859203819162535,-0.888065651285966
"37",0.7792572,5.232272,73.7101,110.909,0.0745231014794464,-0.35776529192393,0.653708552818661,-0.888065651285966
"38",0.69634704,5.2398586,73.7101,110.909,-0.0478144004533094,-0.338090114302413,0.653708552818661,-0.888065651285966
"39",0.66805109,5.1278687,73.7101,110.8024,-0.0895662899420544,-0.628526037418962,0.653708552818661,-0.903457107842877
"40",0.66855466,4.9976169,73.7101,110.704,-0.0888232507795648,-0.966322586666637,0.653708552818661,-0.917664606203103
"41",0.64816589,4.9426557,73.7101,110.704,-0.118907756578149,-1.10885960882304,0.653708552818661,-0.917664606203103
"42",0.62076718,4.9445959,73.7101,110.704,-0.159335729911936,-1.10382787133572,0.653708552818661,-0.917664606203103
"43",0.61181627,4.9440225,73.7101,110.704,-0.172543182043555,-1.10531493363612,0.653708552818661,-0.917664606203103
"44",0.64597783,4.895911,73.7101,110.704,-0.122136333081667,-1.23008786329336,0.653708552818661,-0.917664606203103
"45",0.68092038,4.8307714,73.7101,110.704,-0.0705770998325648,-1.39902166765825,0.653708552818661,-0.917664606203103
"46",0.66239016,4.8265073,71.979412,110.704,-0.0979192352845335,-1.41008023472332,0.530739143186113,-0.917664606203103
"47",0.66027527,4.8994297,71.0059,110.704,-0.101039846310523,-1.22096242535056,0.461568850267805,-0.917664606203103
