"","Resp1","Resp2","HR1","HR2","Resp1S","Resp2S","HR1S","HR2S"
"1",1.5419762,5.4588687,66.0793,111.111,0.473429827488704,-0.49881251357297,-0.0806778425496865,0.767362138552056
"2",1.608792,5.5967226,66.0793,111.111,0.534553762230039,-0.0129037663354337,-0.0806778425496865,0.767362138552056
"3",1.7233001,5.6893709,66.0793,111.111,0.639307213236451,0.313663848992735,-0.0806778425496865,0.767362138552056
"4",1.8094542,5.7255087,66.0793,111.111,0.71812206819738,0.44104271260066,-0.0806778425496865,0.767362138552056
"5",1.8258061,5.717276,66.0793,121.01244,0.733080992112035,0.41202401277873,-0.0806778425496865,1.16443132767783
"6",1.7631465,5.6760587,63.466411,147.783,0.675759201438001,0.266740878913721,-0.248834266084252,2.23798876494383
"7",1.6681151,5.6199737,62.5,111.628561867792,0.588823280712997,0.0690519336693896,-0.31102910766553,0.788117490416702
"8",1.5752433,5.5603881,62.5,97.5685025941559,0.503862989247352,-0.14097595998757,-0.31102910766553,0.224278661433931
"9",1.5052604,5.4906129,62.5,97.5685025941559,0.439841751566903,-0.386920253331816,-0.31102910766553,0.224278661433931
"10",1.5298916,5.4180424,62.5,97.5685025941559,0.462374683319583,-0.642717446892549,-0.31102910766553,0.224278661433931
"11",1.7256956,5.359863,62.5,97.5685025941559,0.641498646784696,-0.847788753319365,-0.31102910766553,0.224278661433931
"12",2.0538638,5.3260136,62.5,97.5685025941559,0.941711046261786,-0.967101442686459,-0.31102910766553,0.224278661433931
"13",2.4327457,5.3268031,62.5,97.5685025941559,1.28831697674938,-0.96431860552375,-0.31102910766553,0.224278661433931
"14",2.7522612,5.3720769,62.5,95.885045764026,1.58061377736907,-0.804737081601086,-0.31102910766553,0.156768396415114
"15",2.95805124382486,5.4458952,62.5,92.3077,1.76887309940318,-0.544541630647542,-0.31102910766553,0.013309083250126
"16",0.925147294836229,5.5165765,68.7918833373486,92.3077,-0.090853017972988,-0.295403507343662,0.0938945608505323,0.013309083250126
"17",0.881454382485948,5.5592718,71.1190182703405,92.3077,-0.130823844082343,-0.144910704920728,0.243660849205788,0.013309083250126
"18",0.881454382485948,5.5716503,71.1190182703405,92.3077,-0.130823844082343,-0.101278849545728,0.243660849205788,0.013309083250126
"19",0.881454382485948,5.5665283,71.1190182703405,92.3077,-0.130823844082343,-0.119332924209925,0.243660849205788,0.013309083250126
"20",0.881454382485948,5.5577149,71.1190182703405,104.195026,-0.130823844082343,-0.150398480954445,0.243660849205788,0.49001660212554
"21",0.881454382485948,5.549314,71.1190182703405,104.396652230974,-0.130823844082343,-0.180010053747581,0.243660849205788,0.498102250681644
"22",0.881454382485948,5.54641,71.1190182703405,97.5685025941559,-0.130823844082343,-0.190246100765314,0.243660849205788,0.224278661433931
"23",0.881454382485948,5.5473228,71.1190182703405,97.5685025941559,-0.130823844082343,-0.187028654581503,0.243660849205788,0.224278661433931
"24",2.66030564502261,5.5489424,71.1190182703405,97.5685025941559,1.49649167838139,-0.181319872987179,0.243660849205788,0.224278661433931
"25",2.9239103,5.5493481,71.1190182703405,97.5685025941559,1.73764053431591,-0.179889857740935,0.243660849205788,0.224278661433931
"26",2.8028288,5.5434426,38.6688259329919,97.5685025941559,1.62687365426085,-0.200705620710363,-1.84472035889654,0.224278661433931
"27",2.6826171,5.5364089,26.6667,97.5685025941559,1.51690247819254,-0.225498073846939,-2.61713532627686,0.224278661433931
"28",2.5856387,5.5329353,26.6667,97.5685025941559,1.42818541736383,-0.237741852400933,-2.61713532627686,0.224278661433931
"29",2.5159817,5.5384844,26.6667,97.5685025941559,1.36446231710495,-0.218182331565498,-2.61713532627686,0.224278661433931
"30",2.4700834,5.5461623,26.6667,97.5685025941559,1.32247397461802,-0.191119196098059,-2.61713532627686,0.224278661433931
"31",2.4432043,5.5575439,26.6667,73.2923265707143,1.29788463565469,-0.151001223392472,-2.61713532627686,-0.749248575887367
"32",2.4304109,5.5693784,26.6667,66.4452,1.28618107232507,-0.109286864428506,-2.61713532627686,-1.02383318128568
"33",2.4232111,5.5764158,26.6667,66.4452,1.27959460467294,-0.0844813694964824,-2.61713532627686,-1.02383318128568
"34",2.4065497,5.574462,26.6667,66.4452,1.26435254626312,-0.0913681424521452,-2.61713532627686,-1.02383318128568
"35",2.3852079,5.5686646,26.6667,66.4452,1.24482879902874,-0.111802873506074,-2.61713532627686,-1.02383318128568
"36",2.3731024,5.5628259,59.1168923373486,66.4452,1.23375453527659,-0.132383179195617,-0.528754118174527,-1.02383318128568
"37",2.3714644,5.5618573,71.1190182703405,66.4452,1.23225607226176,-0.135797309753943,0.243660849205788,-1.02383318128568
"38",2.3770283,5.5649236,71.1190182703405,95.0237492569156,1.23734599800548,-0.12498918614152,0.243660849205788,0.122228541032948
"39",2.3839683,5.5669996,71.1190182703405,103.067427205032,1.24369479734792,-0.11767168145529,0.243660849205788,0.444797448227021
"40",2.3929576,5.5671304,71.1190182703405,134.228,1.25191832212156,-0.117210636362343,0.243660849205788,1.69440390672119
"41",2.4002016,5.5655217,71.1190182703405,134.228,1.25854522448995,-0.122880997532256,0.243660849205788,1.69440390672119
"42",2.3964278,5.5530493,71.1190182703405,134.228,1.2550929047553,-0.166843832526736,0.243660849205788,1.69440390672119
"43",2.392527,5.5296993,71.1190182703405,134.228,1.2515244038223,-0.249148136198931,0.243660849205788,1.69440390672119
"44",2.3910892,5.5026979,71.1190182703405,134.228,1.25020908628706,-0.344322929568284,0.243660849205788,1.69440390672119
"45",2.3910978,5.47927,71.1190182703405,134.228,1.25021695367529,-0.426901815906695,0.243660849205788,1.69440390672119
"46",2.3885153,5.4621396,75.7182969329919,134.228,1.24785445017358,-0.487283213920661,0.539654383852801,1.69440390672119
"47",2.3887656,5.4516841,77.4194,124.12592,1.2480834277637,-0.524136860475035,0.649131444612655,1.28928861903741
"48",2.3952304,5.4497239,77.4194,71.09,1.25399750816558,-0.531046192212005,0.649131444612655,-0.837566641302466
"49",2.4079953,5.4545773,77.4194,71.09,1.26567499933652,-0.513938881400757,0.649131444612655,-0.837566641302466
"50",2.404358,5.4639003,77.4194,71.09,1.26234755151977,-0.481077081694726,0.649131444612655,-0.837566641302466
"51",2.3843289,5.4691569,77.4194,71.09,1.2440246787662,-0.462548567661182,0.649131444612655,-0.837566641302466
"52",2.3633854,5.4655127,77.4194,71.09,1.22486530138458,-0.475393678729371,0.649131444612655,-0.837566641302466
"53",2.3489744,5.4596176,77.4194,71.09,1.21168193721686,-0.496172783679174,0.649131444612655,-0.837566641302466
"54",2.3488099,5.4593946,77.4194,71.09,1.21153145054657,-0.496958816215315,0.649131444612655,-0.837566641302466
"55",2.3548392,5.4594644,77.4194,71.09,1.21704713006752,-0.496712784506695,0.649131444612655,-0.837566641302466
"56",2.3580877,5.4647705,73.481488,71.849928,1.22001889875108,-0.478009792398984,0.395701161843717,-0.80709188260535
"57",2.3644933,5.4705727,72.025,72.5514,1.22587882224791,-0.457558142259078,0.301966673696302,-0.778961336115705
"58",2.3583257,5.4606171,72.025,72.5514,1.2202366241464,-0.492649736504855,0.301966673696302,-0.778961336115705
"59",2.3372498,5.4293398,72.025,72.5514,1.20095612557847,-0.602896263153522,0.301966673696302,-0.778961336115705
"60",2.3143061,5.3945157,72.025,72.5514,1.1799669400636,-0.725644584417372,0.301966673696302,-0.778961336115705
"61",2.2971073,5.3726097,72.025,72.5514,1.1642332613704,-0.802859063057336,0.301966673696302,-0.778961336115705
"62",2.2858404,5.3673747,72.025,72.5514,1.15392615945233,-0.821311441203971,0.301966673696302,-0.778961336115705
"63",2.2804479,5.3746307,72.025,72.5514,1.14899303258574,-0.795735422897956,0.301966673696302,-0.778961336115705
"64",2.281996,5.369873,72.025,73.063613,1.15040925394915,-0.812505409432483,0.301966673696302,-0.758420485434422
"65",2.2770902,5.3188905,72.025,73.8007,1.14592136636785,-0.992209013799409,0.301966673696302,-0.728861700307697
"66",2.2545683,5.2152372,67.315624,73.8007,1.12531804880149,-1.35756715854567,-0.00111234161568308,-0.728861700307697
"67",2.2115571,5.0783632,65.5738,73.8007,1.08597086172977,-1.84002194487664,-0.113210059607787,-0.728861700307697
"68",2.165869,4.9469604,65.5738,73.8007,1.04417481284828,-2.30319179303839,-0.113210059607787,-0.728861700307697
"69",2.1433161,4.8428372,65.5738,73.8007,1.02354313609177,-2.67020624580587,-0.113210059607787,-0.728861700307697
"70",2.1476705,5.43113920720247,65.5738,73.8007,1.02752659601349,-0.596553695409541,-0.113210059607787,-0.728861700307697
"71",2.1670809,5.50933382831738,65.5738,73.8007,1.04528347422049,-0.320932545868897,-0.113210059607787,-0.728861700307697
"72",2.1824369,5.50933382831738,65.5738,77.031826,1.05933133628138,-0.320932545868897,-0.113210059607787,-0.599286549543443
"73",2.1868155,5.50933382831738,65.5738,78.2269,1.06333693466766,-0.320932545868897,-0.113210059607787,-0.551361493781321
"74",2.19062,5.50933382831738,65.5738,78.2269,1.06681733914869,-0.320932545868897,-0.113210059607787,-0.551361493781321
"75",2.1906317,5.50933382831738,65.5738,78.2269,1.06682804245594,-0.320932545868897,-0.113210059607787,-0.551361493781321
"76",2.1817078,5.50933382831738,65.836819,78.2269,1.05866434642539,-0.320932545868897,-0.0962830740520904,-0.551361493781321
"77",2.1482632,5.01805594849521,65.9341,79.453062,1.02806880543284,-2.05259352267045,-0.0900224081616277,-0.502189741886966
"78",2.1045073,4.8477141,65.9341,139.535,0.988040357428797,-2.65301610196951,-0.0900224081616277,1.90722610093643
"79",2.0687809,4.8993433,65.9341,118.551751297078,0.955357397078957,-2.47103300324778,-0.0900224081616277,1.06575238118518
"80",2.0460421,4.9407161,65.9341,97.5685025941559,0.934555656662824,-2.32520176149322,-0.0900224081616277,0.224278661433931
"81",2.0354613,4.9592994,65.9341,97.5685025941559,0.924876207659577,-2.25969916764176,-0.0900224081616277,0.224278661433931
"82",2.0316618,4.945261,65.9341,97.5685025941559,0.921400377241478,-2.30918185443712,-0.0900224081616277,0.224278661433931
"83",2.0171545,4.9037019,65.9341,97.5685025941559,0.908128916621789,-2.45566976821628,-0.0900224081616277,0.224278661433931
"84",1.9684813,4.8595916,65.9341,97.5685025941559,0.863602060691726,-2.61115017619365,-0.0900224081616277,0.224278661433931
"85",1.8899475,4.8269133,65.9341,97.5685025941559,0.791758352075066,-2.72633496106265,-0.0900224081616277,0.224278661433931
"86",1.7758423,4.8062938,64.299046,97.928285115487,0.687373479059298,-2.79901477217909,-0.195248781316356,0.238706719777626
"87",1.6297156,4.7971553,63.6943,98.1997,0.553694934841214,-2.83122624451777,-0.234168124811941,0.249591044493045
"88",1.4810305,4.7967528,63.6943,98.1997,0.417675934104729,-2.83264498037336,-0.234168124811941,0.249591044493045
"89",1.3527033,4.8010902,63.6943,98.1997,0.300280596499878,-2.81735647130494,-0.234168124811941,0.249591044493045
"90",1.249023,4.8415652,63.6943,98.1997,0.205432553205298,-2.6746898035905,-0.234168124811941,0.249591044493045
"91",1.1757171,4.9432105,63.6943,113.010055,0.138371393303676,-2.31640947647909,-0.234168124811941,0.843518357137964
"92",1.1311251,5.0527007,63.6943,140.515,0.0975780704970101,-1.93047737070053,-0.234168124811941,1.94652622347853
"93",1.1082149,5.1180391,63.6943,112.170311712143,0.0766195312037453,-1.70017195249687,-0.234168124811941,0.809842832529095
"94",1.1150118,5.1394305,63.6943,97.5685025941559,0.0828374208652232,-1.62477134086631,-0.234168124811941,0.224278661433931
"95",1.1373385,5.1249729,63.6943,97.5685025941559,0.103262167014927,-1.67573162783724,-0.234168124811941,0.224278661433931
"96",1.1486515,5.085727,62.305621,97.5685025941559,0.113611441793178,-1.814065952098,-0.323538662204672,0.224278661433931
"97",1.1475307,5.0345336,61.792,97.5685025941559,0.1125861198475,-1.99451293880516,-0.356593518500614,0.224278661433931
"98",1.1387752,4.9912361,61.792,97.5685025941559,0.104576478256323,-2.14712838155663,-0.356593518500614,0.224278661433931
"99",1.123304,4.9636079,61.792,97.5685025941559,0.0904232297855998,-2.24451252557017,-0.356593518500614,0.224278661433931
"100",1.1031282,4.9498864,61.792,96.123415530552,0.0719661540257612,-2.29287820020991,-0.356593518500614,0.166327540328178
"101",1.0808378,4.9489586,61.792,94.0439,0.0515746155729065,-2.29614851853741,-0.356593518500614,0.0829344636150199
"102",1.0592314,4.9555001,61.792,94.0439,0.0318088089284425,-2.27309097667567,-0.356593518500614,0.0829344636150199
