"","Resp1","Resp2","HR1","HR2","Resp1S","Resp2S","HR1S","HR2S"
"1",3.1622437,3.1687321,68.5714,90.1940290505301,-0.0462302648306809,1.35630127694514,0.430220577259255,0.366539920461283
"2",3.2529816,2.7336488,68.5714,90.1940290505301,0.178154872774586,1.2188826103651,0.430220577259255,0.366539920461283
"3",3.3626709,1.9317873,68.5714,90.1940290505301,0.449404798928104,0.965619067241593,0.430220577259255,0.366539920461283
"4",3.4858123,0.0153013741,68.5714,90.1940290505301,0.753920331951296,0.360307531596374,0.430220577259255,0.366539920461283
"5",3.6064724,-3.099103,68.5714,90.1940290505301,1.05229987503049,-0.623359955250082,0.430220577259255,0.366539920461283
"6",3.727133,-6.0961699,70.94013,90.1940290505301,1.35068065455628,-1.56996704646496,0.766757435052326,0.366539920461283
"7",3.8694883,-7.8744323,71.1744,90.1940290505301,1.70271011059768,-2.13162144192767,0.800041300108783,0.366539920461283
"8",3.91295026431423,-8.1493346,71.1744,90.1940290505301,1.81018690742948,-2.21844782093552,0.800041300108783,0.366539920461283
"9",3.17518126395561,-7.6342406,71.1744,90.1940290505301,-0.0142370506560491,-2.05575821496034,0.800041300108783,0.366539920461283
"10",3.17518126395561,-6.8414125,71.1744,90.1940290505301,-0.0142370506560491,-1.80534782152721,0.800041300108783,0.366539920461283
"11",3.17518126395561,-6.1144503,71.1744,90.1940290505301,-0.0142370506560491,-1.57574081023054,0.800041300108783,0.366539920461283
"12",3.17518126395561,-5.5961487,71.1744,90.1940290505301,-0.0142370506560491,-1.41203810144282,0.800041300108783,0.366539920461283
"13",3.17518126395561,-5.2675596,71.1744,90.1940290505301,-0.0142370506560491,-1.30825504202699,0.800041300108783,0.366539920461283
"14",3.17518126395561,-5.0397434,74.826776,90.1940290505301,-0.0142370506560491,-1.23630054864761,1.31895191572087,0.366539920461283
"15",3.17518126395561,-4.8410126,75.188,90.1940290505301,-0.0142370506560491,-1.17353251883726,1.37027274583635,0.366539920461283
"16",3.17518126395561,-4.6921909,75.188,90.8473627264877,-0.0142370506560491,-1.1265280036739,1.37027274583635,0.456152785758324
"17",3.17518126395561,-4.6017269,75.188,98.3607,-0.0142370506560491,-1.09795544698534,1.37027274583635,1.48670073667429
"18",3.17518126395561,-4.5233709,75.188,98.3607,-0.0142370506560491,-1.07320713548144,1.37027274583635,1.48670073667429
"19",3.17518126395561,-4.4510587,75.188,98.3607,-0.0142370506560491,-1.05036772495598,1.37027274583635,1.48670073667429
"20",3.17518126395561,-4.4292106,75.188,98.3607,-0.0142370506560491,-1.04346712277404,1.37027274583635,1.48670073667429
"21",3.17518126395561,-4.5794005,75.188,98.604083,-0.0142370506560491,-1.09090377637989,1.37027274583635,1.52008375181218
"22",3.17518126395561,-5.2513309,73.5747,122.699,-0.0142370506560491,-1.30312929641845,1.14106345956161,4.82500225046387
"23",3.17518126395561,-6.2871305,72.8155,122.699,-0.0142370506560491,-1.6302809013551,1.03320026602056,4.82500225046387
"24",3.17518126395561,-7.3146241,72.8155,122.699,-0.0142370506560491,-1.9548091018894,1.03320026602056,4.82500225046387
"25",3.17518126395561,-8.3141172,72.8155,122.699,-0.0142370506560491,-2.2704934985508,1.03320026602056,4.82500225046387
"26",3.17518126395561,-3.18008660121615,72.8155,122.699,-0.0142370506560491,-0.648938180141666,1.03320026602056,4.82500225046387
"27",3.17518126395561,-2.18224694260723,72.8155,122.699,-0.0142370506560491,-0.333776013846802,1.03320026602056,4.82500225046387
"28",3.17518126395561,-2.18224694260723,72.8155,122.699,-0.0142370506560491,-0.333776013846802,1.03320026602056,4.82500225046387
"29",3.17518126395561,-2.18224694260723,72.8155,122.699,-0.0142370506560491,-0.333776013846802,1.03320026602056,4.82500225046387
"30",3.17518126395561,-2.18224694260723,72.855325,90.709746,-0.0142370506560491,-0.333776013846802,1.03885839521283,0.43727693467766
"31",3.17518126395561,-2.18224694260723,72.904,70.2576,-0.0142370506560491,-0.333776013846802,1.04577388644783,-2.36799007049713
"32",3.17518126395561,-2.18224694260723,72.904,70.2576,-0.0142370506560491,-0.333776013846802,1.04577388644783,-2.36799007049713
"33",3.17518126395561,-2.18224694260723,72.904,70.2576,-0.0142370506560491,-0.333776013846802,1.04577388644783,-2.36799007049713
"34",3.17518126395561,-2.18224694260723,72.904,70.2576,-0.0142370506560491,-0.333776013846802,1.04577388644783,-2.36799007049713
"35",3.17518126395561,-2.18224694260723,72.904,70.2576,-0.0142370506560491,-0.333776013846802,1.04577388644783,-2.36799007049713
"36",3.17518126395561,-2.18224694260723,72.904,70.2576,-0.0142370506560491,-0.333776013846802,1.04577388644783,-2.36799007049713
"37",3.17518126395561,-2.18224694260723,72.904,77.343489,-0.0142370506560491,-0.333776013846802,1.04577388644783,-1.39607198356234
"38",3.17518126395561,-2.18224694260723,72.904,84.1515,-0.0142370506560491,-0.333776013846802,1.04577388644783,-0.46226833140931
"39",3.17518126395561,-2.18224694260723,69.844177,84.1515,-0.0142370506560491,-0.333776013846802,0.611050124000036,-0.46226833140931
"40",3.17518126395561,-2.18224694260723,68.3371,84.1515,-0.0142370506560491,-0.333776013846802,0.396932449958586,-0.46226833140931
"41",3.17518126395561,-2.18224694260723,68.3371,84.1515,-0.0142370506560491,-0.333776013846802,0.396932449958586,-0.46226833140931
"42",3.17518126395561,-2.18224694260723,68.3371,84.1515,-0.0142370506560491,-0.333776013846802,0.396932449958586,-0.46226833140931
"43",4.0679319,-2.18224694260723,68.3371,84.1515,2.1934399433675,-0.333776013846802,0.396932449958586,-0.46226833140931
